,BBfull,BBOU,S&P 500
2023-05-11,42606.272591114044,91101.34038352966,153223.7074351673
2023-05-12,43247.587030887604,91227.16946601868,152981.1072919691
2023-05-15,43512.04430246353,91795.62126350403,153433.65056341953
2023-05-16,42434.706268787384,90841.60201072693,152455.09932133905
2023-05-17,42917.63335466385,91546.96806526184,154267.91684650967
2023-05-18,41770.603199481964,91505.2457485199,155724.98482617066
2023-05-19,41487.8862156868,91900.91268920898,155499.8271152481
2023-05-22,41266.66085100174,91623.16641616821,155523.93498374123
2023-05-23,41528.25093317032,91427.05634689331,153778.64122546942
2023-05-24,41153.771683216095,92505.3087978363,152653.1968102265
2023-05-25,39797.20227098465,91182.52509498596,153990.06958679185
2023-05-26,39367.17687082291,89764.1884765625,155999.49936777976
2023-05-30,38967.88814210892,87992.48755073547,156002.08946935338
2023-05-31,39958.92463159561,88180.67596435547,155049.13132883623
2023-06-01,41216.79192209244,89756.56160354614,156577.05579350478
2023-06-02,43724.51358270645,94058.97422790527,158852.81322161725
2023-06-05,44042.143572330475,94759.08642578125,158534.53864223254
2023-06-06,43309.71633005142,95155.90225219727,158907.71250741938
2023-06-07,42535.59492921829,92861.45275878906,158301.95476595897
2023-06-08,42611.968685626984,93917.22634124756,159281.62898914132
2023-06-09,41840.69216775894,93347.69648361206,159464.49378276002
2023-06-12,42238.84627580643,92683.44520950317,160950.88605925828
2023-06-13,41560.3378739357,90764.32437896729,162066.67645954486
2023-06-14,41884.02181863785,90992.87718200684,162199.4780311388
2023-06-15,40361.35752725601,90444.11932754517,164174.76556411054
2023-06-16,40771.219507694244,90351.0127620697,163571.97828879053
2023-06-20,41475.82661676407,91361.27022743225,162797.44735527987
2023-06-21,41787.359896183014,91498.980966568,161943.52890290724
2023-06-22,42860.39495706558,92827.98452186584,162544.4686931887
2023-06-23,43852.63829469681,93933.5147228241,161299.57169138524
2023-06-26,43972.481966495514,94204.20525932312,160575.84659643448
2023-06-27,43250.06802034378,93073.70163536072,162415.38020427027
2023-06-28,43335.06050539017,93078.77757072449,162357.87270429608
2023-06-29,42981.680429935455,92555.87893486023,163084.18790082049
2023-06-30,42873.88209962845,92138.1169872284,165085.06853535553
2023-07-03,43348.876101017,91879.14983177185,165278.32996046563
2023-07-05,43186.810186862946,92109.80943107605,164953.0095802967
2023-07-06,43394.06777429581,91779.70985984802,163646.16749190685
2023-07-07,43647.157228946686,91670.44927024841,163177.30476928264
2023-07-10,43453.63790559769,91433.06533622742,163569.7504391852
2023-07-11,42134.4690079689,89584.4153842926,164672.57221900523
2023-07-12,41702.193361759186,89168.56463813782,165892.99910034722
2023-07-13,41374.01214456558,87626.03895759583,167298.1382603465
2023-07-14,42104.530920505524,89236.80653381348,167126.75685412422
2023-07-17,42035.324656009674,88496.12042427063,167771.09443021295
2023-07-18,41673.78328180313,86342.80536842346,168965.16748085816
2023-07-19,41574.10871362686,85919.7524433136,169363.57219563998
2023-07-20,41726.534784793854,87008.98091316223,168219.20011505124
2023-07-21,41772.54723596573,86598.52445411682,168273.7190362866
2023-07-24,41160.979021549225,85683.74462890625,168952.56111235986
2023-07-25,40651.128046512604,83780.32450294495,169428.10738379997
2023-07-26,40652.04284906387,83669.01232147217,169401.77166570156
2023-07-27,41278.617792606354,85292.17391204834,168313.42185201682
2023-07-28,41159.27961587906,83305.08196258545,169975.99537331786
2023-07-31,42029.08414697647,83027.47016143799,170225.64131730032
2023-08-01,41958.71199655533,83449.50381469727,169771.97506474803
2023-08-02,42207.312670230865,83794.44248962402,167422.40879808602
2023-08-03,41597.23926782608,83400.45825958252,166995.82088016722
2023-08-04,41672.21813058853,83624.42063903809,166110.7306459188
2023-08-07,41630.91295480728,84419.95338249207,167609.7292909153
2023-08-08,41158.900574207306,84053.87450790405,166902.7040117051
2023-08-09,41353.93365526199,84487.64818191528,165727.9208783741
2023-08-10,41368.58147096634,84751.25895309448,165769.47117914286
2023-08-11,41126.10676431656,84466.8824558258,165592.14884063974
2023-08-14,40896.02105760574,84275.91786956787,166544.38247722024
2023-08-15,40361.29346418381,82661.99420452118,164620.64339934348
2023-08-16,40000.74996519089,81836.78978347778,163376.8693786419
2023-08-17,39663.86458349228,80541.12592506409,162116.75779416808
2023-08-18,39976.09723806381,80799.04135513306,162092.64992567495
2023-08-21,40317.494166851044,80279.23772716522,163207.71582202488
2023-08-22,39647.85578298569,79836.62982463837,162754.41182144094
2023-08-23,40186.3278594017,80993.73700237274,164552.0147639412
2023-08-24,39309.25351858139,79356.66201400757,162337.47791847846
2023-08-25,39848.797235012054,79983.27173137665,163428.0555817685
2023-08-28,40385.641725063324,80610.41698360443,164451.87020729325
2023-08-29,40649.75222539902,81259.645195961,166837.78845897832
2023-08-30,39935.90563726425,81320.28878116608,167477.30808388814
2023-08-31,39769.09370946884,81181.59556674957,167209.85745566172
2023-09-01,39599.33910512924,81134.97245883942,167510.6896027708
2023-09-05,40355.033982753754,81650.04142856598,166808.12002277115
2023-09-06,40339.858129024506,81283.06239414215,165645.20064140332
2023-09-07,40766.41745519638,81517.53862094879,165113.26985109088
2023-09-08,41091.11459493637,81862.76686191559,165348.82419350484
2023-09-11,41178.81629323959,82008.54355716705,166460.53925914763
2023-09-12,41842.90031957626,83065.63949680328,165512.39906980938
2023-09-13,41972.98443365097,83213.26818561554,165717.90461144943
2023-09-14,41563.601209163666,82644.21371936798,167114.89310216103
2023-09-15,42308.28783559799,83058.44060230255,165082.84068575024
2023-09-18,41310.59573888779,82466.31766223907,165201.91290774403
2023-09-19,41041.15406179428,81889.7604227066,164846.56183939957
2023-09-20,40964.0127081871,82141.22380161285,163297.86222434664
2023-09-21,40465.19831991196,82326.73328495026,160619.62474680852
2023-09-22,40567.2833609581,82109.70631122589,160250.90658083226
2023-09-25,40895.10533094406,82847.66628742218,160895.60640888938
2023-09-26,40365.410620212555,82172.985871315,158524.88462727622
2023-09-27,40506.006700992584,82202.39161014557,158561.23661229928
2023-09-28,41509.13010072708,82989.70763492584,159495.66556463583
2023-09-29,41894.23881864548,82453.28719425201,159063.49896640456
2023-10-02,40910.4192404747,79897.13713932037,159076.12344750128
2023-10-03,39487.232459545135,77809.68502902985,156889.76980517546
2023-10-04,40315.99600839615,79330.99088573456,158162.10739358078
2023-10-05,39877.73429822922,78619.97435474396,157955.85923540566
2023-10-06,40052.53207540512,79832.93309497833,159822.0908133082
2023-10-09,41162.381866931915,81471.13530254364,160829.58598765914
2023-10-10,41873.483066082,81717.69712162018,161667.18498885803
2023-10-11,41926.77559423447,82470.23943424225,162361.22353500323
2023-10-12,39745.02453374863,81958.89711856842,161347.04481183636
2023-10-13,40470.723544597626,82153.45549106598,160537.2667618061
2023-10-16,40633.960668087006,82652.69916629791,162238.05786576716
2023-10-17,40890.45153570175,83511.30398654938,162222.11877916014
2023-10-18,41573.322597026825,85630.98568439484,160048.37150533262
2023-10-19,41351.53338575363,85067.26320362091,158690.70546578447
2023-10-20,41348.10214948654,84389.46036624908,156693.53791392496
2023-10-23,41266.37942266464,83644.39165973663,156429.42000380726
2023-10-24,41235.71678495407,84202.15102481842,157566.00366707667
2023-10-25,40497.87643003464,82079.70176029205,155306.565690138
2023-10-26,40164.94541501999,83714.00486850739,153468.89767993917
2023-10-27,39612.57400846481,85440.3697977066,152732.20396452176
2023-10-30,40424.59221982956,86383.10120487213,154566.52114401344
2023-10-31,40624.01163434982,87236.83187198639,155567.33276954852
2023-11-01,40312.673461437225,87812.23864841461,157201.7230877126
2023-11-02,41420.74748945236,88001.71951389313,160166.32074622458
2023-11-03,41632.8660159111,88480.84167575836,161670.8799589351
2023-11-06,41390.50722074509,89394.11810016632,161954.28778636697
2023-11-07,41595.000660419464,90630.32492256165,162414.2572231684
2023-11-08,41718.82988214493,90599.26442718506,162577.4698475046
2023-11-09,42074.01854848862,92437.96257305145,161263.21970636217
2023-11-10,41565.34466314316,92144.85503292084,163781.57727767283
2023-11-13,41443.48975610733,92266.59439468384,163644.68225883663
2023-11-14,39680.40491247177,90365.21031093597,166766.20747003405
2023-11-15,39323.159148693085,89120.58058834076,167032.53511715864
2023-11-16,39416.43689966202,90184.40979003906,167231.3752225812
2023-11-17,39474.700261592865,90410.3785238266,167445.774050044
2023-11-20,39117.56487226486,89505.88267803192,168683.24488649648
2023-11-21,39043.90760564804,89676.28325176239,168342.34767168888
2023-11-22,38929.231929302216,88910.94611263275,169026.0076989411
2023-11-24,38959.104306697845,88949.94940853119,169126.89487212416
2023-11-27,38803.525416851044,88902.96154689789,168796.39428880793
2023-11-28,39058.429753780365,89156.29418468475,168961.8347627494
2023-11-29,38745.89523649216,88398.19133281708,168801.95485652197
2023-11-30,38311.19970083237,87726.92410945892,169440.71375229827
2023-12-01,37925.61028051376,87759.7296628952,170435.9648101193
2023-12-04,38375.651393413544,88176.19096851349,169514.16033887948
2023-12-05,39085.10007619858,89363.36300373077,169417.728864907
2023-12-06,39462.93448972702,88895.18594646454,168755.9488565426
2023-12-07,38769.63119459152,88188.19152355194,170100.6281630257
2023-12-08,39137.838138103485,87871.50190448761,170797.27492334295
2023-12-11,39168.39475393295,87586.58833026886,171467.56785296337
2023-12-12,38021.691752910614,85876.50802516937,172256.2085006409
2023-12-13,37500.78772687912,81494.06381893158,174607.62225234145
2023-12-14,36316.15517759323,75812.74878406525,175069.81953874818
2023-12-15,36830.28294324875,77374.58504581451,175056.4705537148
2023-12-18,37045.89984083176,76992.11243152618,175849.18653603617
2023-12-19,36512.409358501434,75459.11822795868,176880.78957888027
2023-12-20,37806.59478521347,78406.08569812775,174283.42485327437
2023-12-21,37000.59835958481,76384.22601604462,176078.79994616934
2023-12-22,36791.87316274643,75303.67514705658,176371.101059424
2023-12-26,36064.79576253891,74089.46541500092,177117.44878979767
2023-12-27,35811.80938863754,74083.21356868744,177370.80781645564
2023-12-28,35909.692071437836,74377.94722270966,177436.46598571748
2023-12-29,36198.76725912094,75111.6179933548,176934.94624814732
2024-01-02,36645.90915060043,75808.61684894562,175933.39200607713
2024-01-03,37066.79789876938,76452.34138202667,174523.05453033216
2024-01-04,37541.11883306503,76746.8305940628,173924.72295422276
2024-01-05,37774.03381109238,76638.96989154816,174242.25491707237
2024-01-08,38264.52242040634,76936.91996479034,176701.61975533864
2024-01-09,38900.27179861069,77138.01589679718,176440.47231136137
2024-01-10,39179.88013982773,77256.3652009964,177440.179068393
2024-01-11,38916.835431575775,76943.63085651398,177321.1068463992
2024-01-12,39431.10032224655,77193.76523590088,177454.27066996146
2024-01-16,38961.27084684372,76648.26279449463,176792.12840962873
2024-01-17,38430.89732313156,75610.51956748962,175799.105201413
2024-01-18,38306.87959432602,76113.62289714813,177347.06219993084
2024-01-19,38195.74204015732,75852.48824596405,179530.825740683
2024-01-22,38386.33610486984,75877.3913526535,179924.77475625425
2024-01-23,38494.42808294296,75500.74327373505,180450.40236231752
2024-01-24,38221.08817052841,74786.71076488495,180596.91517091318
2024-01-25,37726.752578258514,74129.10132884979,181546.9209578884
2024-01-26,38011.78629255295,74334.31194591522,181428.59135242968
2024-01-29,37495.10962820053,74387.37166118622,182799.6063770112
2024-01-30,37660.51540136337,73356.46383190155,182689.80780540695
2024-01-31,38158.45025396347,74461.80324840546,179747.45241775113
2024-02-01,37379.66768407822,72924.42209148407,181993.16104508968
2024-02-02,36797.270837306976,72223.59340190887,183937.6571607524
2024-02-05,36974.58117437363,73399.37185955048,183351.56970117294
2024-02-06,37315.60545873642,74362.22594738007,183775.1871529513
2024-02-07,36987.45083761215,75804.24714183807,185289.76263258647
2024-02-08,38144.30597829819,75508.34153270721,185395.48586954692
2024-02-09,38550.64857816696,75568.55013179779,186460.0900667069
2024-02-12,38232.36009931564,74930.82282161713,186283.14809277057
2024-02-13,39242.69579458237,76150.81469631195,183735.86470178785
2024-02-14,38407.759566783905,76391.96091079712,185496.01079076165
2024-02-15,38111.28324460983,77232.64493465424,186575.82957059194
2024-02-16,38276.209420681,76979.20309352875,185679.61820091546
2024-02-20,38768.65760374069,77500.4562330246,184564.55230456553
2024-02-21,38362.43998289108,76972.82212734222,184797.87879737417
2024-02-22,37977.9245429039,75376.30075740814,188701.34299483482
2024-02-23,37347.79964208603,74871.77281475067,188767.0011640967
2024-02-26,37882.26776647568,74979.63386440277,188052.18746756713
2024-02-27,37799.129878520966,74655.665640831,188373.07026112388
2024-02-28,37513.74443483353,74347.9541463852,188060.71850142156
2024-02-29,36800.73663187027,73463.0845708847,189044.1058072794
2024-03-01,35975.22785329819,73226.78398418427,190557.93867037952
2024-03-04,35760.47921419144,74336.46709346771,190330.55310985167
2024-03-05,36267.055968761444,75932.76169109344,188390.49458080114
2024-03-06,35040.41636991501,75213.37195110321,189359.02955595698
2024-03-07,34777.61831998825,74253.34669780731,191310.2092204356
2024-03-08,34767.98130750656,75134.85930156708,190061.23688398825
2024-03-11,35423.75669050217,75415.1573972702,189847.94292502888
2024-03-12,34580.41417264938,74467.52861309052,191974.5793303736
2024-03-13,34759.16766309738,74922.97820568085,191605.11854786225
2024-03-14,35343.62176847458,75846.2512922287,191055.0027087391
2024-03-15,35192.89363050461,76135.54736232758,189816.40889118475
2024-03-18,35460.482642650604,75850.98564815521,191015.68025757564
2024-03-19,35248.55191755295,75271.23753643036,192094.75642087086
2024-03-20,35253.730758190155,75460.58288097382,193805.20153978822
2024-03-21,36039.63339185715,76004.76766490936,194432.45893556968
2024-03-22,35993.38871717453,76280.06704998016,194159.828104196
2024-03-25,35368.66399335861,76031.69421291351,193566.67673123383
2024-03-26,35610.7604136467,76099.95025920868,193024.72967399677
2024-03-27,34945.492545604706,75167.66976833344,194690.65402600498
2024-03-28,34685.3741145134,74697.92464447021,194908.0233196082
2024-04-01,34747.197930812836,75148.75387382507,194515.55953710718
2024-04-02,34624.066772937775,76793.49918460846,193107.44991096752
2024-04-03,34605.116756916046,76740.34679889679,193318.15376835325
2024-04-04,35026.21347570419,77451.93792152405,190933.70263714
2024-04-05,34911.88380384445,77228.09104537964,193052.91287713373
2024-04-08,34846.49801874161,77132.6223230362,192980.58927165437
2024-04-09,35009.327053546906,76997.73967456818,193259.54139987566
2024-04-10,34681.398386478424,78070.44426059723,191431.88965660142
2024-04-11,34763.568001270294,77821.04220294952,192857.06135044998
2024-04-12,34345.86787366867,76363.70981311798,190050.85836509528
2024-04-15,33814.82168722153,75846.64369297028,187766.18953856162
2024-04-16,33523.8518576622,74801.90115070343,187380.04705290816
2024-04-17,33079.0103430748,73820.67229175568,186296.8774423707
2024-04-18,33169.40078496933,73680.39132785797,185885.50410712225
2024-04-19,33446.37740468979,74543.71505069733,184257.4169732073
2024-04-22,33944.186116695404,75753.35000324249,185866.2141898081
2024-04-23,34736.54832983017,77674.70124149323,188090.02468566038
2024-04-24,34288.847974300385,77313.6982049942,188130.08975335895
2024-04-25,33980.30640554428,76331.82104969025,187269.12550020206
2024-04-26,34149.407807826996,76073.86977863312,189180.9827135172
2024-04-29,34369.67508840561,76073.94412708282,189782.284755767
2024-04-30,34038.438432216644,75631.12028980255,186796.91194687068
2024-05-01,33896.67423391342,75556.20248126984,186155.182584954
2024-05-02,33774.5265250206,75286.56249713898,187854.48845584484
2024-05-03,34120.85959005356,76104.17540454865,190213.3283728964
2024-05-06,34023.727437496185,75934.45927143097,192177.49477044
2024-05-07,34078.177785396576,75439.02483081818,192435.6717482769
2024-05-08,33925.5733332634,75029.24874210358,192434.54876717506
2024-05-09,34117.35875272751,74433.15152835846,193414.2229903574
2024-05-10,33899.53874731064,74358.72354984283,193733.2401862772
2024-05-13,34246.42462491989,75310.15491962433,193686.49156976276
2024-05-14,33693.43559026718,75318.64806079865,194623.51062367292
2024-05-15,32480.70909833908,74445.56688404083,196903.70563839754
2024-05-16,33141.48277425766,76959.40796375275,196493.8175362193
2024-05-17,33026.58471632004,76876.81449604034,196722.68832981738
2024-05-20,33140.254502773285,77169.83755970001,196902.96302186247
2024-05-21,33017.308295726776,78481.4050951004,197395.58947360984
2024-05-22,33329.283479213715,78492.23832416534,196861.4127210937
2024-05-23,34157.894164562225,79161.98175525665,195408.42007607652
2024-05-24,33646.9833445549,80492.33342456818,196776.48274711607
2024-05-28,34053.050191402435,78646.59708881378,196825.4411006374
2024-05-29,34041.58529424667,77725.25043964386,195375.41892176063
2024-05-30,33439.2007021904,78110.09945392609,194208.04384118223
2024-05-31,34436.85060453415,80814.42845630646,195767.12197512813
2024-06-03,34506.99537229538,80147.38007831573,195985.61424983322
2024-06-04,35065.00474882126,80830.04128742218,196280.14321269316
2024-06-05,35394.28588819504,82292.60388278961,198605.60161086204
2024-06-06,35251.192643642426,81453.08914661407,198565.91690773028
2024-06-07,35319.070447444916,81609.44334506989,198344.4722794832
2024-06-10,35307.121675014496,81784.92738056183,198856.37053594636
2024-06-11,35700.77325582504,81491.06541538239,199395.34712704303
2024-06-12,36321.155686855316,84879.41225147247,201090.9399152584
2024-06-13,36169.57695913315,85104.46736621857,201562.42896465305
2024-06-14,36553.80849790573,84727.98769283295,201483.04144579105
2024-06-17,36659.06611394882,85305.54462337494,203027.2853616334
2024-06-18,36257.56156682968,85496.59897327423,203539.1836180966
2024-06-20,37541.21277761459,86420.56737041473,203025.05751202814
2024-06-21,37571.538194179535,85908.00394916534,202707.9059137453
2024-06-24,37690.79680776596,86398.50804424286,202086.5713376462
2024-06-25,37902.21817159653,86951.91237926483,202881.49705697442
2024-06-26,38287.496591091156,88356.88440608978,203200.51425289427
2024-06-27,38487.439256191254,88340.00940227509,203384.8823921816
2024-06-28,38309.22346639633,87508.26074504852,202554.32919176694
2024-07-01,38029.38063669205,86425.33112812042,203096.276249004
2024-07-02,37432.364226818085,85510.45005321503,204354.5222358409
2024-07-03,37707.60917711258,86124.27727603912,205393.55144403598
2024-07-05,37784.60636758804,86788.4189119339,206512.6926750297
2024-07-08,37207.04557943344,87700.64876842499,206722.6539158804
2024-07-09,36742.345579624176,88004.18840503693,206875.85027329196
2024-07-10,36727.557899951935,88081.21028995514,208987.6524605331
2024-07-11,37069.5310959816,88114.04984378815,207156.2876345834
2024-07-12,36739.50817346573,87298.15274143219,208299.17448210192
2024-07-15,36696.13622713089,86527.71078968048,208887.87015585345
2024-07-16,36612.6952252388,83578.31429767609,210222.53319541196
2024-07-17,37008.18428850174,85659.30000019073,207294.64977389135
2024-07-18,37804.59010744095,87585.37238025665,205674.35105729577
2024-07-19,38715.70790529251,88318.44907093048,204205.78157763992
2024-07-22,38268.77517366409,86706.12710285187,206409.57765224134
2024-07-23,38610.88826417923,87515.48645496368,206087.97035474793
2024-07-24,38991.39586305618,90003.49230670929,201317.2206072828
2024-07-25,38946.59291124344,87313.14123249054,200281.92259436165
2024-07-26,35065.259140491486,86356.59727191925,202503.14298864032
2024-07-29,35476.31575059891,87178.46697711945,202667.84084604672
2024-07-30,34762.90870332718,85605.42949390411,201662.57352130103
2024-07-31,35354.469631671906,86586.26783466339,204847.5109395566
2024-08-01,34546.34409761429,86847.64271259308,202042.4309353038
2024-08-02,33728.595692157745,87456.9907579422,198328.51508027775
2024-08-05,33436.56663942337,89468.89257907867,192384.84779711862
2024-08-06,34092.22356462479,90516.31440448761,194376.81703323245
2024-08-07,33904.079287052155,89321.1590013504,192873.38080162375
2024-08-08,34521.24332666397,90300.8686876297,197317.68718781802
2024-08-09,34544.078073978424,90119.70028400421,198239.49165905788
2024-08-12,34506.39087533951,89949.56500339508,198248.02269291232
2024-08-13,35336.172420978546,89883.72965717316,201588.02206621642
2024-08-14,35198.80454874039,89551.23133563995,202358.83991705155
2024-08-15,35974.26801156998,90201.38978290558,205623.54521873588
2024-08-16,35833.784906864166,89912.24994754791,206032.69070437903
2024-08-19,35432.846376895905,89861.69219303131,208035.79918851936
2024-08-20,35383.928644657135,90325.6034784317,207622.94062020074
2024-08-21,35027.79735803604,90060.90418338776,208503.19479067178
2024-08-22,35683.4464097023,91021.52081012726,206640.67629544475
2024-08-23,35327.85953569412,90701.12644481659,209013.60781406474
2024-08-26,35713.908960819244,90795.3541688919,208354.4360198724
2024-08-27,35808.50023126602,91350.66655826569,208686.8022008256
2024-08-28,35959.09725999832,90678.905875206,207439.69546201522
2024-08-29,36036.180010318756,91270.8024187088,207431.52668012917
2024-08-30,35579.13549852371,90443.59464931488,209525.1438185596
2024-09-03,36065.81940317154,91337.63395023346,205093.46191346197
2024-09-04,35970.34348154068,91265.48119068146,204764.7907025859
2024-09-05,36783.95737886429,92432.30841350555,204146.80695719394
2024-09-06,36436.70362520218,91844.33893871307,200623.18206113763
2024-09-09,36179.854998111725,91733.528424263,202946.41260970122
2024-09-10,35579.41449403763,91372.32949733734,203854.12547937257
2024-09-11,36616.52386236191,94429.22669792175,206028.23500516845
2024-09-12,37034.61601018906,94971.274766922,207572.47892101077
2024-09-13,37189.500302791595,95126.11295509338,208694.97098271173
2024-09-16,37268.00100469589,94460.02203559875,208957.22329519244
2024-09-17,38228.07180547714,95532.66850662231,209012.5029455613
2024-09-18,38364.634023189545,95327.16574287415,208407.10745606927
2024-09-19,38182.834065914154,95495.56484222412,211945.2043182608
2024-09-20,38052.80452489853,95401.08459854126,211533.81287041397
2024-09-23,37720.88071966171,94859.08890724182,212128.0691118795
2024-09-24,37518.159665584564,95037.37289047241,212660.7606313255
2024-09-25,37470.357251644135,95088.12787818909,212264.9460181173
2024-09-26,36852.179349422455,94689.46010017395,213122.21530119714
2024-09-27,36905.457051754,94774.55683326721,212855.12692493902
2024-09-30,36946.91061925888,94679.17286491394,213756.8988623296
2024-10-01,37007.20298528671,95463.3195552826,211763.80664511386
2024-10-02,36743.41682577133,94923.39092826843,211793.1128293527
2024-10-03,36506.05604696274,95018.67650032043,211437.00103187474
2024-10-04,36180.31186056137,93740.05456733704,213333.64366251955
2024-10-07,36716.086743831635,93693.64378929138,211288.6226256421
2024-10-08,37672.2690653801,95981.58122825623,213335.87151212484
2024-10-09,37344.52985715866,96188.77763938904,214853.41745790042
2024-10-10,37303.154040813446,96393.42545890808,214408.64449117094
2024-10-11,37189.243329524994,97105.78268241882,215706.21292917122
2024-10-14,36931.62393331528,97447.12203788757,217368.8045630707
2024-10-15,37545.46463537216,98992.04059410095,215714.74396302568
2024-10-16,37129.468871593475,98919.17803764343,216724.1047350136
2024-10-17,36722.81075048447,99145.05930900574,216687.01013345545
2024-10-18,37097.12311697006,97666.59221458435,217547.59402204558
2024-10-21,37166.43579244614,98371.31141853333,217151.05490490072
2024-10-22,37460.230868816376,99371.48395347595,217047.93988211235
2024-10-23,37525.66158246994,99438.39996147156,215052.98206725967
2024-10-24,36904.718173503876,99217.78293800354,215514.43673713133
2024-10-25,37633.8436999321,100834.05795478821,215449.9015489713
2024-10-28,37148.02554655075,101135.99509239197,216021.15479044718
2024-10-29,37139.41920042038,101780.47785377502,216369.84042257414
2024-10-30,37368.794932842255,100940.97805595398,215655.7693425797
2024-10-31,38519.2468752861,103410.91157341003,211641.40170501135
2024-11-01,38885.218036174774,103192.42023658752,212507.54616131552
2024-11-04,38461.22993803024,102988.3353176117,211909.9572017412
2024-11-05,39260.71646261215,104982.36494255066,214509.16941238564
2024-11-06,38585.44305944443,105191.18196296692,219935.37787136756
2024-11-07,38899.023141384125,104363.38716697693,221569.76818953166
2024-11-08,39074.03396844864,102833.11643218994,222402.16887498487
2024-11-11,37946.86958742142,101716.5643749237,222617.69068354953
2024-11-12,37903.73104143143,102892.87885284424,221973.73347202752
2024-11-13,37839.380234241486,104297.5740776062,222025.2819271225
2024-11-14,38274.23368215561,105484.2024230957,220682.08785370959
2024-11-15,38665.998243808746,106598.76116752625,217768.31414635596
2024-11-18,39160.72365808487,106205.38229560852,218621.48998219348
2024-11-19,39187.017405986786,106466.87173843384,219488.0148030644
2024-11-20,38917.52596998215,106199.00118637085,219492.83275424337
2024-11-21,38552.27483320236,106079.20666885376,220665.02578600074
2024-11-22,38301.5515666008,106238.88788986206,221430.28306912186
2024-11-25,38302.50484037399,107721.70680618286,222099.1088782705
2024-11-26,38029.104209423065,107583.24689102173,223369.96123360563
2024-11-27,38883.09629201889,107482.4300994873,222520.87884501033
2024-11-29,38966.9855055809,107215.43621635437,223768.72820035575
2024-12-02,39376.377788066864,107304.82764816284,224316.61618987366
2024-12-03,39668.95815038681,107773.33096122742,224417.88372762347
2024-12-04,39283.806594371796,107199.10105514526,225775.93013173837
2024-12-05,39098.50928258896,107450.38801383972,225353.77980043177
2024-12-06,39630.04742574692,107516.4446926117,225916.1397560849
2024-12-09,40210.14898824692,108515.04641532898,224528.0626637945
2024-12-10,39629.25340414047,108752.40331077576,223862.587685353
2024-12-11,39717.49619436264,108304.97685050964,225690.60168059557
2024-12-12,39825.342713832855,108428.31642723083,224468.70767878176
2024-12-13,40301.89294195175,107791.87965965271,224462.76674650094
2024-12-16,39724.00055074692,107198.37825584412,225315.58033037017
2024-12-17,39761.47767972946,107261.23119544983,224444.96206225696
2024-12-18,37786.66434240341,105059.87383460999,217825.44128176337
2024-12-19,37605.801530361176,104914.30928993225,217636.9978078322
2024-12-20,38922.02757978439,109233.93327331543,220002.52127369965
2024-12-23,38909.73168325424,109326.23643684387,221605.73980998798
2024-12-24,39220.223474025726,111144.29529571533,224052.8786443227
2024-12-26,39171.111617565155,111059.39237594604,223961.98962546588
2024-12-27,38733.08782720566,109899.69764709473,221485.92497145908
2024-12-30,38012.05688238144,108019.66896629333,219115.5835544127
