ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
BXP,short,2019-04-01,2019-04-03,96.01570129394531,98.07832336425781,253.0,2,-521.8433837890625,-0.021482133052363257,stop_loss
DRI,short,2019-03-25,2019-04-08,95.95123291015625,96.45238494873047,248.0,10,-124.28570556640625,-0.0052229869630072544,max_holding
BF-B,short,2019-03-26,2019-04-09,46.15062713623047,46.27317428588867,517.0,10,-63.356876373291016,-0.002655373442628642,max_holding
CB,short,2019-04-01,2019-04-09,125.90071105957031,121.54855346679688,193.0,6,839.9664154052734,0.03456817325451165,mean_revert
DE,short,2019-04-01,2019-04-09,146.31134033203125,143.528076171875,166.0,6,462.0218505859375,0.019022887452469897,mean_revert
CCL,long,2019-03-27,2019-04-10,47.981353759765625,49.5062255859375,344.0,10,524.555908203125,0.03178050860771135,max_holding
ACN,short,2019-03-28,2019-04-11,155.22740173339844,159.4088592529297,152.0,10,-635.58154296875,-0.02693762488347813,max_holding
AVB,short,2019-03-28,2019-04-11,156.1905975341797,157.9241485595703,151.0,10,-261.7662048339844,-0.011098946113009565,max_holding
EBAY,short,2019-04-01,2019-04-11,33.45429992675781,32.246822357177734,728.0,8,879.0436706542969,0.03609334441980952,mean_revert
APD,short,2019-03-29,2019-04-12,160.55023193359375,163.2406768798828,147.0,10,-395.4954071044922,-0.01675765219325174,max_holding
EMR,short,2019-04-01,2019-04-12,59.47559356689453,61.14631652832031,409.0,9,-683.3256912231445,-0.028090900169775584,stop_loss
AME,short,2019-04-01,2019-04-15,80.06578826904297,81.60992431640625,304.0,10,-469.4173583984375,-0.019285840815986992,max_holding
CTSH,short,2019-04-01,2019-04-15,65.97811126708984,66.39802551269531,369.0,10,-154.94835662841797,-0.00636444780763107,max_holding
CL,short,2019-04-01,2019-04-15,57.1861572265625,57.52943420410156,426.0,10,-146.23599243164062,-0.006002798477594035,max_holding
BXP,short,2019-04-03,2019-04-16,98.07832336425781,95.16511535644531,248.0,9,722.4755859375,0.029702873253583225,mean_revert
MRK,long,2019-04-11,2019-04-16,60.854393005371094,59.116580963134766,403.0,3,-700.3382530212402,-0.02855688729132417,stop_loss
CRH,short,2019-04-03,2019-04-17,27.051923751831055,27.764904022216797,901.0,10,-642.3952236175537,-0.026355991423252585,max_holding
KDP,long,2019-04-11,2019-04-17,22.48118782043457,21.95408058166504,1090.0,4,-574.5468902587891,-0.023446592011940322,stop_loss
EME,short,2019-04-11,2019-04-18,74.04365539550781,77.5112533569336,331.0,5,-1147.7749252319336,-0.04683180406077248,stop_loss
MSI,short,2019-04-10,2019-04-23,129.83273315429688,132.89891052246094,188.0,8,-576.4413452148438,-0.02361636617878275,stop_loss
PNR,long,2019-04-09,2019-04-24,35.122955322265625,34.3061408996582,461.0,10,-376.5514488220215,-0.02325585689224778,max_holding
ARE,long,2019-04-16,2019-04-24,105.04998016357422,107.31365966796875,230.0,5,520.6462860107422,0.02154859525789283,mean_revert
WBD,short,2019-04-10,2019-04-25,30.59000015258789,30.3700008392334,584.0,10,128.47959899902344,0.007191870292811372,max_holding
AIG,short,2019-04-11,2019-04-26,37.93646240234375,38.21865463256836,646.0,10,-182.29618072509766,-0.007438548888184558,max_holding
FAST,short,2019-04-11,2019-04-26,14.169483184814453,14.839868545532227,1524.0,10,-1021.6672897338867,-0.04731191335448499,max_holding
EOG,short,2019-04-12,2019-04-26,77.58499908447266,72.2620620727539,262.0,9,1394.6094970703125,0.06860781174880554,mean_revert
FIX,short,2019-04-15,2019-04-26,54.831878662109375,52.019744873046875,409.0,8,1150.1627197265625,0.05128647527092258,mean_revert
AXP,short,2019-04-18,2019-04-26,103.4181137084961,106.9936294555664,226.0,5,-808.0665588378906,-0.03457339936743183,stop_loss
OXY,long,2019-04-15,2019-04-29,54.27769088745117,51.51069259643555,446.0,9,-1234.0812377929688,-0.050978555752366136,stop_loss
AES,long,2019-04-17,2019-04-29,13.405533790588379,13.041994094848633,1769.0,7,-643.1017217636108,-0.02711862887511248,stop_loss
PCG,short,2019-04-15,2019-04-30,23.31324577331543,22.133825302124023,377.0,10,444.64151763916016,0.050590144446612514,max_holding
KO,short,2019-04-24,2019-04-30,38.510353088378906,39.37718963623047,605.0,4,-524.4361114501953,-0.022509182033782594,stop_loss
BG,long,2019-04-25,2019-04-30,39.113643646240234,42.179969787597656,604.0,3,1852.0609893798828,0.0783953080181056,mean_revert
A,long,2019-04-16,2019-05-01,73.55701446533203,73.48110961914062,328.0,10,-24.89678955078125,-0.0010319185293631073,max_holding
DRI,short,2019-04-26,2019-05-01,98.92509460449219,93.9715347290039,240.0,3,1188.8543701171875,0.05007384521887877,mean_revert
AMGN,long,2019-04-17,2019-05-02,146.23275756835938,141.4483642578125,162.0,10,-775.0717163085938,-0.03271765772665756,max_holding
BALL,short,2019-04-23,2019-05-03,54.74259567260742,56.61949157714844,427.0,8,-801.4345512390137,-0.03428584051377369,stop_loss
APD,short,2019-04-26,2019-05-03,170.31138610839844,176.20504760742188,139.0,5,-819.2189483642578,-0.03460521127619904,stop_loss
BF-B,long,2019-05-01,2019-05-03,45.65164566040039,46.39573287963867,532.0,2,395.8544006347656,0.016299241976368114,mean_revert
CTSH,long,2019-05-02,2019-05-03,59.509864807128906,52.93436813354492,373.0,1,-2452.660259246826,-0.11049422973645004,stop_loss
CIEN,short,2019-04-24,2019-05-06,40.040000915527344,37.040000915527344,582.0,8,1746.0,0.07492507321188928,mean_revert
