range_day,range_high,range_low,breakout1_time,retest_time,bos_time,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,sl_dist,r_multiple,exit_reason,hold_bars
2021-12-22,1.1275,1.12683,2021-12-22 07:05:00+01:00,2021-12-22 07:15:00+01:00,2021-12-22 07:50:00+01:00,2021-12-22 07:55:00+01:00,2021-12-22 09:05:00+01:00,short,1.1267934791031475,1.1272982794737976,1.1258334410524051,1.1273148003706501,0.0004882794737974305,-1.067669839668239,stop,14
2021-12-23,1.13418,1.13373,2021-12-23 07:20:00+01:00,2021-12-23 07:35:00+01:00,2021-12-23 07:55:00+01:00,2021-12-23 08:00:00+01:00,2021-12-23 08:00:00+01:00,short,1.1335634791031475,1.1338649630810682,1.133010073837864,1.1338814839779208,0.0002849630810681077,-1.1159511385872731,stop,0
2021-12-27,1.13187,1.1314,2021-12-27 07:15:00+01:00,2021-12-27 07:20:00+01:00,2021-12-27 09:45:00+01:00,2021-12-27 09:50:00+01:00,2021-12-27 11:05:00+01:00,short,1.1311234791031475,1.1318030452003407,1.129813909599319,1.1318195660971933,0.0006630452003406031,-1.0498333955033508,stop,15
2021-12-28,1.13285,1.13257,2021-12-28 07:10:00+01:00,2021-12-28 07:20:00+01:00,2021-12-28 07:55:00+01:00,2021-12-28 08:00:00+01:00,2021-12-28 08:45:00+01:00,short,1.1325234791031475,1.13279448717477,1.1320310256504602,1.1320475465473128,0.00025448717476991335,1.8701632263593595,take_profit,9
2021-12-30,1.13328,1.13246,2021-12-30 07:15:00+01:00,2021-12-30 12:55:00+01:00,2021-12-30 13:05:00+01:00,2021-12-30 13:10:00+01:00,2021-12-30 13:30:00+01:00,short,1.1321634791031474,1.1328595435157813,1.1308209129684372,1.1328760644126339,0.0006795435157813805,-1.0486235140763662,stop,4
2021-12-31,1.13254,1.13095,2021-12-31 08:30:00+01:00,2021-12-31 08:35:00+01:00,2021-12-31 08:40:00+01:00,2021-12-31 08:45:00+01:00,2021-12-31 09:05:00+01:00,short,1.1307334791031474,1.131248018797999,1.1297539624040016,1.1312645396948515,0.0004980187979991155,-1.0663464789638342,stop,4
2022-01-03,1.13411,1.13359,2022-01-03 07:15:00+01:00,2022-01-03 07:20:00+01:00,2022-01-03 07:30:00+01:00,2022-01-03 07:35:00+01:00,2022-01-03 08:25:00+01:00,long,1.1343865208968527,1.1338961786158293,1.1353176427683416,1.1338796577189767,0.0004738213841707862,-1.0697347034326006,stop,10
2022-01-04,1.13057,1.13003,2022-01-04 07:10:00+01:00,2022-01-04 07:15:00+01:00,2022-01-04 07:20:00+01:00,2022-01-04 07:25:00+01:00,2022-01-04 08:10:00+01:00,short,1.1296834791031474,1.1301113478141713,1.1288773043716573,1.12889382526851,0.0004113478141712955,1.9196743180179874,take_profit,9
2022-01-06,1.13122,1.13069,2022-01-06 07:05:00+01:00,2022-01-06 09:30:00+01:00,2022-01-06 09:35:00+01:00,2022-01-06 09:40:00+01:00,2022-01-06 11:05:00+01:00,short,1.1301634791031474,1.1311420779246475,1.128255844150705,1.1311585988215,0.0009620779246475561,-1.0343441969289464,stop,17
2022-01-07,1.13032,1.12999,2022-01-07 07:35:00+01:00,2022-01-07 07:40:00+01:00,2022-01-07 07:50:00+01:00,2022-01-07 07:55:00+01:00,2022-01-07 08:10:00+01:00,short,1.1299734791031475,1.1302892705156855,1.129391458968629,1.130305791412538,0.00029927051568555554,-1.1104077814993696,stop,3
2022-01-10,1.13352,1.13319,2022-01-10 07:05:00+01:00,2022-01-10 07:55:00+01:00,2022-01-10 08:00:00+01:00,2022-01-10 08:05:00+01:00,2022-01-10 08:15:00+01:00,short,1.1331634791031475,1.1335529143263112,1.1324341713473778,1.1335694352231638,0.00037291432631119845,-1.0886042486806684,stop,2
2022-01-11,1.13441,1.13383,2022-01-11 07:40:00+01:00,2022-01-11 08:05:00+01:00,2022-01-11 08:35:00+01:00,2022-01-11 08:40:00+01:00,2022-01-11 09:05:00+01:00,short,1.1337834791031474,1.1343855453206502,1.1326289093586994,1.1344020662175027,0.0005855453206502681,-1.0564290970140453,stop,5
2022-01-12,1.13779,1.13725,2022-01-12 07:45:00+01:00,2022-01-12 10:15:00+01:00,2022-01-12 10:20:00+01:00,2022-01-12 10:25:00+01:00,2022-01-12 14:30:00+01:00,short,1.1368934791031475,1.137664268452934,1.1354014630941327,1.1376807893497864,0.0007542684529337108,-1.0438064108033298,stop,49
2022-01-13,1.14461,1.14406,2022-01-13 07:10:00+01:00,2022-01-13 07:15:00+01:00,2022-01-13 07:45:00+01:00,2022-01-13 07:50:00+01:00,2022-01-13 08:15:00+01:00,short,1.1439834791031473,1.1443530493503309,1.1432939012993382,1.1443695702471834,0.0003530493503309127,-1.0935897309376463,stop,5
2022-01-14,1.14827,1.14735,2022-01-14 07:55:00+01:00,2022-01-14 09:45:00+01:00,2022-01-14 09:50:00+01:00,2022-01-14 09:55:00+01:00,2022-01-14 12:35:00+01:00,short,1.1467034791031474,1.1475238895792865,1.145112220841427,1.1451287417382796,0.00080388957928649,1.9588975966891975,take_profit,32
2022-01-17,1.14224,1.14165,2022-01-17 07:15:00+01:00,2022-01-17 08:05:00+01:00,2022-01-17 11:35:00+01:00,2022-01-17 11:40:00+01:00,2022-01-17 12:05:00+01:00,short,1.1415934791031475,1.1423264266996853,1.1401771466006292,1.1423429475965379,0.0007164266996853814,-1.0461202712287858,stop,5
2022-01-18,1.14015,1.13924,2022-01-18 07:50:00+01:00,2022-01-18 07:55:00+01:00,2022-01-18 08:40:00+01:00,2022-01-18 08:45:00+01:00,2022-01-18 09:40:00+01:00,long,1.1402365208968526,1.1394488536645562,1.141762292670888,1.1394323327677036,0.0007711463354439413,-1.042847631099731,stop,11
2022-01-20,1.13529,1.13455,2022-01-20 08:20:00+01:00,2022-01-20 10:00:00+01:00,2022-01-20 14:35:00+01:00,2022-01-20 14:40:00+01:00,2022-01-20 15:25:00+01:00,long,1.1353765208968525,1.1345238401526725,1.1370323196946548,1.13450731925582,0.0008361598473273916,-1.0395161210033776,stop,9
2022-01-21,1.1326,1.13223,2022-01-21 07:00:00+01:00,2022-01-21 07:05:00+01:00,2022-01-21 07:10:00+01:00,2022-01-21 07:15:00+01:00,2022-01-21 08:25:00+01:00,long,1.1327165208968526,1.132320834279108,1.1334583314417843,1.1334418105449318,0.0003791657208920912,1.91285659044473,take_profit,14
2022-01-24,1.13298,1.13168,2022-01-24 07:20:00+01:00,2022-01-24 07:30:00+01:00,2022-01-24 09:00:00+01:00,2022-01-24 09:05:00+01:00,2022-01-24 09:15:00+01:00,short,1.1315834791031474,1.1322353907538159,1.1303292184923681,1.1322519116506684,0.0006353907538159554,-1.0520023206296774,stop,2
2022-01-25,1.13141,1.1308,2022-01-25 07:05:00+01:00,2022-01-25 07:35:00+01:00,2022-01-25 07:55:00+01:00,2022-01-25 08:00:00+01:00,2022-01-25 08:15:00+01:00,short,1.1305534791031475,1.131036267119264,1.1296374657614723,1.1310527880161165,0.0004662671192638918,-1.070864515939451,stop,3
2022-01-28,1.11549,1.11493,2022-01-28 07:55:00+01:00,2022-01-28 14:30:00+01:00,2022-01-28 15:15:00+01:00,2022-01-28 15:20:00+01:00,2022-01-28 15:45:00+01:00,short,1.1146234791031475,1.1160602414538816,1.111799517092237,1.1160767623507342,0.0014202414538815361,-1.0232649128884428,stop,5
2022-01-31,1.11658,1.11608,2022-01-31 07:35:00+01:00,2022-01-31 07:45:00+01:00,2022-01-31 07:55:00+01:00,2022-01-31 08:00:00+01:00,2022-01-31 08:15:00+01:00,long,1.1166465208968526,1.116246751312323,1.1173964973753538,1.1162302304154705,0.0003832486876769331,-1.0862150211273556,stop,3
2022-02-01,1.12451,1.12395,2022-02-01 07:10:00+01:00,2022-02-01 08:00:00+01:00,2022-02-01 08:15:00+01:00,2022-02-01 08:20:00+01:00,2022-02-01 08:20:00+01:00,short,1.1236934791031474,1.1242396365792648,1.1226507268414705,1.1242561574761174,0.0005296365792647606,-1.0623857848924998,stop,0
2022-02-03,1.13018,1.12962,2022-02-03 07:20:00+01:00,2022-02-03 07:30:00+01:00,2022-02-03 07:35:00+01:00,2022-02-03 07:40:00+01:00,2022-02-03 07:55:00+01:00,short,1.1292734791031473,1.1297251799882588,1.1284196400234818,1.1297417008851114,0.00043517998825901315,-1.0759267305401938,stop,3
2022-02-04,1.14686,1.14593,2022-02-04 07:05:00+01:00,2022-02-04 07:25:00+01:00,2022-02-04 07:30:00+01:00,2022-02-04 07:35:00+01:00,2022-02-04 08:00:00+01:00,short,1.1453834791031474,1.1460157493524785,1.1441685012950429,1.146032270249331,0.0006157493524785216,-1.053661109950236,stop,5
2022-02-07,1.14402,1.14299,2022-02-07 08:40:00+01:00,2022-02-07 08:50:00+01:00,2022-02-07 10:00:00+01:00,2022-02-07 10:05:00+01:00,2022-02-07 12:45:00+01:00,short,1.1428134791031475,1.144089072879484,1.140311854241032,1.1441055937763365,0.001259072879483968,-1.0262429556250863,stop,32
2022-02-08,1.14249,1.14151,2022-02-08 07:00:00+01:00,2022-02-08 07:05:00+01:00,2022-02-08 08:10:00+01:00,2022-02-08 08:15:00+01:00,2022-02-08 11:15:00+01:00,short,1.1405234791031476,1.141188331273206,1.139243337453588,1.1412048521700586,0.0006483312732060536,-1.0509643681718834,stop,36
2022-02-09,1.14277,1.14217,2022-02-09 07:20:00+01:00,2022-02-09 09:25:00+01:00,2022-02-09 10:00:00+01:00,2022-02-09 10:05:00+01:00,2022-02-09 10:45:00+01:00,short,1.1417734791031475,1.1426426282450952,1.14008474350981,1.1426591491419478,0.0008526282450950247,-1.0387528725388855,stop,8
2022-02-10,1.14267,1.14234,2022-02-10 07:05:00+01:00,2022-02-10 07:10:00+01:00,2022-02-10 08:40:00+01:00,2022-02-10 08:45:00+01:00,2022-02-10 10:15:00+01:00,long,1.1428265208968527,1.1422372053909964,1.1439555892180073,1.1439390683211548,0.0005727946090036334,1.9423147613720917,take_profit,18
2022-02-11,1.13884,1.13802,2022-02-11 07:30:00+01:00,2022-02-11 08:25:00+01:00,2022-02-11 09:00:00+01:00,2022-02-11 09:05:00+01:00,2022-02-11 09:10:00+01:00,short,1.1378334791031475,1.1388279405899915,1.1358941188200171,1.138844461486844,0.0009779405899914806,-1.0337871175848987,stop,1
2022-02-14,1.13522,1.1342,2022-02-14 07:45:00+01:00,2022-02-14 07:55:00+01:00,2022-02-14 08:00:00+01:00,2022-02-14 08:05:00+01:00,2022-02-14 08:10:00+01:00,short,1.1338034791031475,1.1343941293649968,1.1326717412700065,1.1344106502618494,0.000574129364996844,-1.0575511299709257,stop,1
2022-02-15,1.13209,1.13148,2022-02-15 07:05:00+01:00,2022-02-15 07:10:00+01:00,2022-02-15 08:55:00+01:00,2022-02-15 09:00:00+01:00,2022-02-15 09:05:00+01:00,short,1.1312334791031475,1.1318970137842896,1.129955972431421,1.1319135346811422,0.0006470137842895827,-1.0510681449257868,stop,1
2022-02-16,1.13554,1.13478,2022-02-16 07:05:00+01:00,2022-02-16 07:10:00+01:00,2022-02-16 07:15:00+01:00,2022-02-16 07:20:00+01:00,2022-02-16 07:55:00+01:00,long,1.1356765208968524,1.1353581823815808,1.136263635236838,1.1362471143399855,0.0003018176184190733,1.8905239731259502,take_profit,7
2022-02-17,1.13594,1.13421,2022-02-17 07:25:00+01:00,2022-02-17 07:30:00+01:00,2022-02-17 07:50:00+01:00,2022-02-17 07:55:00+01:00,2022-02-17 09:45:00+01:00,long,1.1362565208968525,1.1350179829596236,1.1386840340807525,1.135001462062771,0.00122201704037628,-1.027038734005654,stop,22
2022-02-18,1.13671,1.13611,2022-02-18 07:10:00+01:00,2022-02-18 09:05:00+01:00,2022-02-18 09:10:00+01:00,2022-02-18 09:15:00+01:00,2022-02-18 11:10:00+01:00,long,1.1369665208968525,1.1363714296058656,1.1381071407882686,1.136354908709013,0.0005785703941343876,-1.0571093751772362,stop,23
2022-02-21,1.13644,1.13607,2022-02-21 07:05:00+01:00,2022-02-21 07:10:00+01:00,2022-02-21 07:15:00+01:00,2022-02-21 07:20:00+01:00,2022-02-21 08:00:00+01:00,long,1.1364365208968525,1.1360738345012193,1.137112330997561,1.1370958101007085,0.0003461654987805633,1.9045491424720737,take_profit,8
2022-02-22,1.13091,1.12975,2022-02-22 07:45:00+01:00,2022-02-22 07:50:00+01:00,2022-02-22 09:10:00+01:00,2022-02-22 09:15:00+01:00,2022-02-22 10:10:00+01:00,long,1.1311465208968525,1.1300211604304353,1.1333476791391295,1.133331158242277,0.001108839569564748,1.9702014659180451,take_profit,11
2022-02-23,1.13301,1.13218,2022-02-23 08:00:00+01:00,2022-02-23 08:15:00+01:00,2022-02-23 16:50:00+01:00,2022-02-23 16:55:00+01:00,2022-02-23 21:35:00+01:00,short,1.1321634791031474,1.1331353252017167,1.1302693495965668,1.1302858704934193,0.0009553252017166277,1.9654130408725676,take_profit,56
2022-02-24,1.12461,1.12206,2022-02-24 07:05:00+01:00,2022-02-24 07:10:00+01:00,2022-02-24 07:15:00+01:00,2022-02-24 07:20:00+01:00,2022-02-24 07:45:00+01:00,long,1.1252165208968525,1.1237226263474862,1.1281547473050275,1.1237061054506337,0.0014773736525137777,-1.0223652247005242,stop,5
2022-02-25,1.12256,1.12142,2022-02-25 07:35:00+01:00,2022-02-25 08:45:00+01:00,2022-02-25 08:50:00+01:00,2022-02-25 08:55:00+01:00,2022-02-25 09:15:00+01:00,short,1.1207734791031474,1.1219054355024285,1.1185591289951429,1.1185756498919954,0.0011154355024284972,1.9703776743405716,take_profit,4
2022-02-28,1.11584,1.11445,2022-02-28 07:00:00+01:00,2022-02-28 08:00:00+01:00,2022-02-28 08:05:00+01:00,2022-02-28 08:10:00+01:00,2022-02-28 08:25:00+01:00,long,1.1160765208968526,1.1150131911303933,1.1181536177392135,1.118137096842361,0.0010468088696067497,1.9684356956990967,take_profit,3
2022-03-02,1.11229,1.11132,2022-03-02 07:25:00+01:00,2022-03-02 07:30:00+01:00,2022-03-02 07:35:00+01:00,2022-03-02 07:40:00+01:00,2022-03-02 07:45:00+01:00,short,1.1110534791031474,1.1116824670067382,1.1098450659865238,1.1098615868833763,0.0006124670067381197,1.9460513083290876,take_profit,1
2022-03-03,1.11046,1.10978,2022-03-03 07:05:00+01:00,2022-03-03 07:10:00+01:00,2022-03-03 07:20:00+01:00,2022-03-03 07:25:00+01:00,2022-03-03 07:40:00+01:00,short,1.1096034791031475,1.1101882803585243,1.1084834392829515,1.110204801255377,0.0005682803585243455,-1.0581434730400767,stop,3
2022-03-07,1.08873,1.08663,2022-03-07 07:25:00+01:00,2022-03-07 07:30:00+01:00,2022-03-07 08:15:00+01:00,2022-03-07 08:20:00+01:00,2022-03-07 08:30:00+01:00,long,1.0893665208968526,1.0879163845841084,1.0922172308317835,1.0878998636872559,0.0014336154158916894,-1.0230478783492085,stop,2
2022-03-08,1.08702,1.08557,2022-03-08 07:35:00+01:00,2022-03-08 07:40:00+01:00,2022-03-08 08:00:00+01:00,2022-03-08 08:05:00+01:00,2022-03-08 08:25:00+01:00,short,1.0852234791031474,1.086210144216423,1.083299711567154,1.0862266651132755,0.0009701442164229037,-1.0340586411234627,stop,4
2022-03-10,1.10594,1.1052,2022-03-10 07:25:00+01:00,2022-03-10 07:40:00+01:00,2022-03-10 08:10:00+01:00,2022-03-10 08:15:00+01:00,2022-03-10 09:00:00+01:00,long,1.1063865208968526,1.1054962397409853,1.1081175205180298,1.1054797188441328,0.0008737602590148635,-1.0378156289028966,stop,9
2022-03-11,1.10039,1.09932,2022-03-11 07:10:00+01:00,2022-03-11 07:35:00+01:00,2022-03-11 08:00:00+01:00,2022-03-11 08:05:00+01:00,2022-03-11 08:20:00+01:00,long,1.1004265208968527,1.0996132929861808,1.1020034140276387,1.0995967720893283,0.000796707013819262,-1.0414729544638268,stop,3
2022-03-14,1.09181,1.09084,2022-03-14 07:25:00+01:00,2022-03-14 07:55:00+01:00,2022-03-14 08:20:00+01:00,2022-03-14 08:25:00+01:00,2022-03-14 08:45:00+01:00,long,1.0919965208968525,1.0911214465850965,1.093697106829807,1.0936805859329544,0.0008585534149035053,1.9615145742459505,take_profit,4
2022-03-15,1.09849,1.0978,2022-03-15 07:05:00+01:00,2022-03-15 07:10:00+01:00,2022-03-15 07:15:00+01:00,2022-03-15 07:20:00+01:00,2022-03-15 08:20:00+01:00,short,1.0976734791031475,1.0984152052583414,1.0962395894833177,1.098431726155194,0.0007252052583412054,-1.0455619885889753,stop,12
2022-03-16,1.09778,1.09645,2022-03-16 07:45:00+01:00,2022-03-16 08:00:00+01:00,2022-03-16 09:15:00+01:00,2022-03-16 09:20:00+01:00,2022-03-16 10:25:00+01:00,long,1.0999165208968527,1.09853463949024,1.1026307210195203,1.0985181185933874,0.001365360509760105,-1.0242000508063023,stop,13
2022-03-17,1.10344,1.10232,2022-03-17 07:55:00+01:00,2022-03-17 08:35:00+01:00,2022-03-17 08:40:00+01:00,2022-03-17 08:45:00+01:00,2022-03-17 09:15:00+01:00,long,1.1035265208968525,1.1026012055551278,1.1053275888897445,1.105311067992892,0.0009087944448722367,1.9636421702492357,take_profit,6
2022-03-18,1.10854,1.10756,2022-03-18 07:15:00+01:00,2022-03-18 07:50:00+01:00,2022-03-18 08:00:00+01:00,2022-03-18 08:05:00+01:00,2022-03-18 08:10:00+01:00,long,1.1088165208968526,1.1081124249101062,1.1101751501797874,1.1080959040132536,0.0006875750898937058,-1.048055542137697,stop,1
2022-03-21,1.10438,1.10377,2022-03-21 07:10:00+01:00,2022-03-21 07:20:00+01:00,2022-03-21 12:10:00+01:00,2022-03-21 12:15:00+01:00,2022-03-21 13:05:00+01:00,short,1.1032134791031474,1.1042829244488652,1.1011241511022696,1.1042994453457178,0.0010529244488652137,-1.0313809730040926,stop,10
2022-03-22,1.0991,1.09808,2022-03-22 07:00:00+01:00,2022-03-22 07:10:00+01:00,2022-03-22 07:40:00+01:00,2022-03-22 07:45:00+01:00,2022-03-22 09:00:00+01:00,short,1.0976634791031474,1.098498609590687,1.096042780818626,1.0985151304875396,0.0008186095906870058,-1.0403633112548833,stop,15
2022-03-24,1.0986,1.09766,2022-03-24 07:05:00+01:00,2022-03-24 07:20:00+01:00,2022-03-24 09:05:00+01:00,2022-03-24 09:10:00+01:00,2022-03-24 09:15:00+01:00,short,1.0973334791031475,1.0980989506792678,1.0958520986414648,1.0981154715761203,0.000748950679267629,-1.0441174494127143,stop,1
2022-03-25,1.10339,1.10249,2022-03-25 07:35:00+01:00,2022-03-25 07:55:00+01:00,2022-03-25 08:20:00+01:00,2022-03-25 08:25:00+01:00,2022-03-25 08:45:00+01:00,short,1.1023034791031474,1.102967317071204,1.101025365857592,1.1029838379680565,0.0006473170712039852,-1.051044218011576,stop,4
2022-03-28,1.09563,1.09509,2022-03-28 07:30:00+02:00,2022-03-28 07:55:00+02:00,2022-03-28 08:05:00+02:00,2022-03-28 08:10:00+02:00,2022-03-28 08:15:00+02:00,short,1.0950034791031475,1.0955728053511833,1.0939143892976337,1.0955893262480358,0.0005528053511832057,-1.059771117689742,stop,1
2022-03-29,1.09972,1.0985,2022-03-29 07:10:00+02:00,2022-03-29 08:00:00+02:00,2022-03-29 10:50:00+02:00,2022-03-29 10:55:00+02:00,2022-03-29 11:05:00+02:00,short,1.0979234791031474,1.0991360033867892,1.0955479932264214,1.0991525242836417,0.001196003386789237,-1.0276268395809878,stop,2
2022-03-30,1.11212,1.11094,2022-03-30 07:15:00+02:00,2022-03-30 07:20:00+02:00,2022-03-30 07:30:00+02:00,2022-03-30 07:35:00+02:00,2022-03-30 08:00:00+02:00,short,1.1108234791031475,1.1113786232263065,1.1097627535473873,1.111395144123159,0.0005386232263064201,-1.0613449106748787,stop,5
2022-03-31,1.11641,1.11575,2022-03-31 07:45:00+02:00,2022-03-31 08:35:00+02:00,2022-03-31 08:40:00+02:00,2022-03-31 08:45:00+02:00,2022-03-31 09:25:00+02:00,long,1.1168065208968525,1.1158340244213047,1.1187019511573904,1.1158175035244522,0.0009559755786951682,-1.034563428649762,stop,8
2022-04-01,1.10682,1.10627,2022-04-01 07:30:00+02:00,2022-04-01 07:35:00+02:00,2022-04-01 07:40:00+02:00,2022-04-01 07:45:00+02:00,2022-04-01 08:00:00+02:00,long,1.1072565208968526,1.1066612375286948,1.1083975249426101,1.1066447166318423,0.0005787624713051136,-1.0570904219664796,stop,3
2022-04-04,1.10493,1.10459,2022-04-04 07:00:00+02:00,2022-04-04 07:15:00+02:00,2022-04-04 07:55:00+02:00,2022-04-04 08:00:00+02:00,2022-04-04 08:05:00+02:00,long,1.1051065208968525,1.1046845344543488,1.1059009310913022,1.1046680135574962,0.0004054655456511248,-1.0814910022800004,stop,1
2022-04-05,1.09723,1.0962,2022-04-05 08:40:00+02:00,2022-04-05 10:30:00+02:00,2022-04-05 11:05:00+02:00,2022-04-05 11:10:00+02:00,2022-04-05 12:30:00+02:00,long,1.0975365208968526,1.0964591422165821,1.0996417155668359,1.0964426213197296,0.0010608577834179014,-1.0311462989870979,stop,16
2022-04-06,1.09014,1.08931,2022-04-06 07:55:00+02:00,2022-04-06 09:15:00+02:00,2022-04-06 09:25:00+02:00,2022-04-06 09:30:00+02:00,2022-04-06 10:15:00+02:00,short,1.0888634791031475,1.0898612634685756,1.0869174730628488,1.0898777843654281,0.0009812634685755985,-1.0336727033698705,stop,9
2022-04-07,1.09159,1.0906,2022-04-07 07:35:00+02:00,2022-04-07 07:40:00+02:00,2022-04-07 07:55:00+02:00,2022-04-07 08:00:00+02:00,2022-04-07 08:00:00+02:00,long,1.0918765208968526,1.0913565808848256,1.0928668382303488,1.091340059987973,0.0005034191151744,-1.0656347617903867,stop,0
2022-04-08,1.08637,1.08547,2022-04-08 07:50:00+02:00,2022-04-08 08:05:00+02:00,2022-04-08 08:10:00+02:00,2022-04-08 08:15:00+02:00,2022-04-08 08:45:00+02:00,long,1.0867565208968526,1.0861655226813167,1.0878889546373667,1.0861490017844642,0.0005744773186832763,-1.057516271975523,stop,6
2022-04-11,1.08875,1.08798,2022-04-11 07:45:00+02:00,2022-04-11 08:20:00+02:00,2022-04-11 09:20:00+02:00,2022-04-11 09:25:00+02:00,2022-04-11 09:35:00+02:00,long,1.0889765208968525,1.0880264333707943,1.0908271332584112,1.0908106123615586,0.0009335666292056662,1.9646069250211935,take_profit,2
2022-04-12,1.0883,1.08746,2022-04-12 07:50:00+02:00,2022-04-12 15:10:00+02:00,2022-04-12 15:15:00+02:00,2022-04-12 15:20:00+02:00,2022-04-12 18:40:00+02:00,short,1.0873434791031475,1.0891723119015484,1.0837353761969035,1.083751897093756,0.0018123119015482651,1.9817681527794235,take_profit,40
2022-04-13,1.08387,1.08292,2022-04-13 07:45:00+02:00,2022-04-13 08:05:00+02:00,2022-04-13 08:10:00+02:00,2022-04-13 08:15:00+02:00,2022-04-13 08:20:00+02:00,long,1.0841665208968525,1.083515775782821,1.0854184484343576,1.0834992548859685,0.0006342242171788794,-1.0520979691567995,stop,1
2022-04-14,1.09128,1.09034,2022-04-14 07:10:00+02:00,2022-04-14 07:50:00+02:00,2022-04-14 08:00:00+02:00,2022-04-14 08:05:00+02:00,2022-04-14 09:30:00+02:00,long,1.0914465208968525,1.0908719743393462,1.0925460513213072,1.0908554534424937,0.0005580256606536171,-1.0592119610887687,stop,17
2022-04-15,1.08063,1.08018,2022-04-15 07:40:00+02:00,2022-04-15 07:50:00+02:00,2022-04-15 09:10:00+02:00,2022-04-15 09:15:00+02:00,2022-04-15 10:20:00+02:00,long,1.0807365208968525,1.0803560722735022,1.0814478554529952,1.0814313345561426,0.0003639277264976577,1.9092078143559934,take_profit,13
