range_day,range_width_pips,direction,trigger_kind,entry_time,exit_time,vix_at_entry,high_vix,entry_price,sl,tp,exit_price,sl_dist,r_multiple,exit_reason,hold_bars
2023-01-24,7.199999999998319,long,choch,2023-01-24 07:40:00+01:00,2023-01-24 07:40:00+01:00,19.809999465942383,False,1.0883265208968527,1.0876019416147151,1.0886640291926426,1.08864750829579,0.0007080583852849555,0.4533346481140785,take_profit,0
2023-01-25,7.399999999999629,long,fractal,2023-01-25 09:00:00+01:00,2023-01-25 09:45:00+01:00,19.200000762939453,False,1.0886665208968525,1.0871733408668427,1.0893883295665785,1.0871568199699901,0.0014766591331571825,-1.0223760466875549,stop,9
2023-01-26,9.700000000001374,long,fractal,2023-01-26 07:25:00+01:00,2023-01-26 07:40:00+01:00,19.079999923706055,False,1.0919265208968525,1.0912058586100515,1.0922620706949742,1.0922455497981216,0.0007041413899483581,0.45307505825287664,take_profit,3
2023-01-27,8.299999999998864,long,fractal,2023-01-27 09:30:00+01:00,2023-01-27 09:35:00+01:00,18.729999542236328,False,1.0878365208968526,1.0866777478906224,1.0883911260546888,1.0883746051578362,0.0011422521093775097,0.4710731164916927,take_profit,1
2023-01-30,12.499999999999734,short,fractal,2023-01-30 07:35:00+01:00,2023-01-30 07:45:00+01:00,18.510000228881836,False,1.0866534791031475,1.0875493340167552,1.0862303329916223,1.0862468538884749,0.0008793340167552415,0.4624240697216073,take_profit,2
2023-01-31,13.799999999999368,long,choch,2023-01-31 08:55:00+01:00,2023-01-31 09:05:00+01:00,19.940000534057617,False,1.0848565208968526,1.0836372049592051,1.0854413975203976,1.0836206840623526,0.0012027950407949555,-1.0274708429818775,stop,2
2023-02-01,9.500000000000064,long,fractal,2023-02-01 07:55:00+01:00,2023-02-01 08:05:00+01:00,19.399999618530273,False,1.0870765208968525,1.0862237544406987,1.0874781227796506,1.087461601882798,0.0008362455593012681,0.46048792924812976,take_profit,2
2023-02-02,5.800000000000249,short,choch,2023-02-02 07:20:00+01:00,2023-02-02 07:25:00+01:00,17.8700008392334,False,1.1018234791031474,1.1025901702386094,1.1014649148806952,1.1014814357775478,0.0007501702386094506,0.4559542727709964,take_profit,1
2023-02-03,8.500000000000174,long,fractal,2023-02-03 08:35:00+01:00,2023-02-03 08:50:00+01:00,18.729999542236328,False,1.0892665208968526,1.0879462470984178,1.089901876450791,1.0898853555539385,0.001303752901582222,0.47465639872009985,take_profit,3
2023-02-06,7.900000000000684,short,choch,2023-02-06 07:40:00+01:00,2023-02-06 08:25:00+01:00,18.329999923706055,False,1.0786834791031474,1.0795812738697839,1.078259363065108,1.0795977947666364,0.0008812738697837625,-1.0374932184399497,stop,9
2023-02-07,11.099999999999444,long,fractal,2023-02-07 07:35:00+01:00,2023-02-07 08:10:00+01:00,19.43000030517578,False,1.0740165208968526,1.0731209184108985,1.0744395407945508,1.073104397514046,0.0008790815891015042,-1.037586720180239,stop,7
2023-02-08,7.800000000000029,long,fractal,2023-02-08 07:15:00+01:00,2023-02-08 07:50:00+01:00,18.65999984741211,False,1.0735665208968526,1.0728503116706478,1.073899844164676,1.0738833232678235,0.0006996883293522947,0.45277641155490866,take_profit,7
2023-02-09,10.80000000000192,long,choch,2023-02-09 07:15:00+01:00,2023-02-09 07:25:00+01:00,19.6299991607666,False,1.0739765208968526,1.0731188233343116,1.0743805883328443,1.0743640674359918,0.0008411766656883967,0.46071955505569845,take_profit,2
2023-02-10,8.599999999998609,long,fractal,2023-02-10 07:35:00+01:00,2023-02-10 08:05:00+01:00,20.709999084472656,True,1.0725765208968525,1.071765264663956,1.0729006008583046,1.072884079961452,0.0007947353360440947,0.386995582869737,take_profit,6
2023-02-13,7.800000000000029,long,choch,2023-02-13 07:15:00+01:00,2023-02-13 07:30:00+01:00,20.530000686645508,True,1.0671665208968526,1.066259493678895,1.0675316455661878,1.0675151246693353,0.0008905063211050334,0.39146692642238384,take_profit,3
2023-02-14,4.299999999999304,short,fractal,2023-02-14 07:55:00+01:00,2023-02-14 08:05:00+01:00,20.34000015258789,True,1.0740034791031474,1.0747842517874566,1.0736924635196614,1.073708984416514,0.0007642517874566973,0.38533725595000584,take_profit,2
2023-02-15,7.500000000000284,short,fractal,2023-02-15 08:50:00+01:00,2023-02-15 09:00:00+01:00,18.90999984741211,False,1.0714234791031474,1.0728073932642082,1.0707563033678957,1.0707728242647483,0.001367393264208312,0.4758359247701971,take_profit,2
2023-02-16,7.600000000000939,short,fractal,2023-02-16 08:00:00+01:00,2023-02-16 08:20:00+01:00,18.229999542236328,False,1.0697934791031474,1.0707730926130872,1.0693284536934564,1.0707896135099397,0.0009630926130872103,-1.0343080128080653,stop,4
2023-02-17,5.1000000000001044,short,choch,2023-02-17 07:20:00+01:00,2023-02-17 08:00:00+01:00,20.170000076293945,True,1.0634034791031475,1.0643146993709465,1.0630365574124516,1.0630530783093042,0.0008946993709464245,0.3916408183819766,take_profit,8
2023-02-20,9.500000000000064,long,fractal,2023-02-20 09:50:00+01:00,2023-02-20 09:55:00+01:00,20.020000457763672,True,1.0688965208968526,1.0676107529144145,1.0694239630366795,1.069407442139827,0.0012692470855854893,0.4025388348547424,take_profit,1
2023-02-21,8.00000000000134,short,fractal,2023-02-21 09:30:00+01:00,2023-02-21 09:30:00+01:00,20.020000457763672,True,1.0671934791031474,1.0687955714048345,1.066530469397928,1.0665469902947806,0.0015855714048345468,0.4077323836666184,take_profit,0
2023-02-22,7.800000000000029,long,choch,2023-02-22 07:50:00+01:00,2023-02-22 08:20:00+01:00,22.8700008392334,True,1.0659665208968525,1.0652324861444362,1.0662575059380988,1.0652159652475837,0.000717513855563681,-1.0460503911512737,stop,6
2023-02-23,9.099999999999664,long,fractal,2023-02-23 08:35:00+01:00,2023-02-23 09:55:00+01:00,22.290000915527344,True,1.0614165208968525,1.0603180441806286,1.061863695351159,1.060301523283776,0.0010819558193712964,-1.0305389491082297,stop,16
2023-02-24,5.1000000000001044,short,fractal,2023-02-24 07:55:00+01:00,2023-02-24 07:55:00+01:00,21.139999389648438,True,1.0599934791031473,1.0608038004608384,1.0596697998024978,1.0596863206993503,0.0007938004608385193,0.38694661813696,take_profit,0
2023-02-27,11.900000000000244,short,choch,2023-02-27 07:25:00+01:00,2023-02-27 08:20:00+01:00,21.670000076293945,True,1.0536734791031475,1.0547214102977347,1.0532479670152566,1.0547379311945873,0.001031410297734654,-1.0320355476164154,stop,11
2023-02-28,8.700000000001484,long,fractal,2023-02-28 08:30:00+01:00,2023-02-28 08:45:00+01:00,20.950000762939453,True,1.0590465208968525,1.0578762746597765,1.0595244537172386,1.059507932820386,0.0011537253402234004,0.3999322086868657,take_profit,3
2023-03-02,11.400000000001409,short,fractal,2023-03-02 07:45:00+01:00,2023-03-02 08:15:00+01:00,20.579999923706055,True,1.0639934791031473,1.0649803682205334,1.0635941279054855,1.063610648802338,0.0009703682205335043,0.39452064969609585,take_profit,6
2023-03-03,5.1000000000001044,long,fractal,2023-03-03 09:00:00+01:00,2023-03-03 09:00:00+01:00,19.59000015258789,False,1.0612165208968525,1.0601764430138738,1.061711778493063,1.0616952575962104,0.0010235569861260475,0.4677186574338767,take_profit,0
2023-03-06,8.099999999999774,long,fractal,2023-03-06 07:40:00+01:00,2023-03-06 08:00:00+01:00,18.489999771118164,False,1.0639765208968526,1.0630521382657794,1.0644139308671103,1.0643974099702578,0.0009078617342206911,0.46360481727594516,take_profit,4
2023-03-07,9.200000000000319,short,fractal,2023-03-07 08:30:00+01:00,2023-03-07 09:00:00+01:00,18.610000610351562,False,1.0687734791031474,1.0698450309549097,1.068262484522545,1.0682790054193976,0.0010550309549097964,0.4686816831758752,take_profit,6
2023-03-08,11.099999999999444,long,fractal,2023-03-08 07:30:00+01:00,2023-03-08 07:55:00+01:00,19.59000015258789,False,1.0534965208968525,1.052602028999235,1.0539189855003825,1.05390246460353,0.0008779710007650197,0.4623657345444663,take_profit,5
2023-03-09,5.700000000001815,short,choch,2023-03-09 07:35:00+01:00,2023-03-09 07:55:00+01:00,19.110000610351562,False,1.0548034791031475,1.0554314924322137,1.0545142537838932,1.0554480133290662,0.0006114924322136056,-1.0540346731446628,stop,4
2023-03-10,9.40000000000163,short,fractal,2023-03-10 08:15:00+01:00,2023-03-10 08:40:00+01:00,22.610000610351562,True,1.0591334791031475,1.0604136578378265,1.0586084323552172,1.060430178734679,0.0012636578378265476,-1.026147737715017,stop,5
2023-03-13,9.399999999999409,long,fractal,2023-03-13 07:40:00+01:00,2023-03-13 07:50:00+01:00,24.799999237060547,True,1.0718065208968526,1.0702059887786552,1.0724688619520049,1.0724523410551523,0.0015840112213448283,0.4077118580961967,take_profit,2
2023-03-14,11.099999999999444,long,fractal,2023-03-14 09:55:00+01:00,2023-03-14 11:30:00+01:00,26.520000457763672,True,1.0705965208968526,1.0682371553093775,1.0715840762959812,1.0715675553991286,0.0023428446906226244,0.4144681489825612,take_profit,19
2023-03-15,10.499999999999954,short,fractal,2023-03-15 07:55:00+01:00,2023-03-15 08:35:00+01:00,23.729999542236328,True,1.0735034791031475,1.0747954664119939,1.072973371537717,1.0729898924345695,0.001275466411993806,0.40266577288780825,take_profit,8
2023-03-16,17.300000000000093,long,fractal,2023-03-16 10:10:00+01:00,2023-03-16 13:40:00+01:00,26.139999389648438,True,1.0615865208968525,1.0590817010210278,1.0626364138481308,1.0590651801241753,0.002488298978972036,-1.0132788680075724,stop,42
2023-03-17,6.399999999999739,long,fractal,2023-03-17 10:30:00+01:00,2023-03-17 11:40:00+01:00,22.989999771118164,True,1.0649565208968526,1.062955710688183,1.0657904097050643,1.0629391897913305,0.0019842893118170446,-1.0166517016990557,stop,14
2023-03-20,12.699999999998823,short,choch,2023-03-20 08:40:00+01:00,2023-03-20 09:10:00+01:00,25.510000228881836,True,1.0660034791031474,1.0685374239909264,1.0649411040038885,1.064957624900741,0.002517423990926577,0.4154461887134808,take_profit,6
2023-03-21,5.20000000000076,long,fractal,2023-03-21 07:25:00+01:00,2023-03-21 08:15:00+01:00,24.149999618530273,True,1.0709865208968525,1.0700540317524925,1.0713625578203603,1.0713460369235077,0.0009159682475075937,0.3924983509345958,take_profit,10
2023-03-22,7.999999999999119,short,fractal,2023-03-22 09:10:00+01:00,2023-03-22 10:05:00+01:00,21.3799991607666,True,1.0770934791031475,1.0785812754108277,1.0764794533953597,1.0785977963076803,0.0014712754108276872,-1.022457925594323,stop,11
2023-03-23,9.299999999998754,long,fractal,2023-03-23 09:00:00+01:00,2023-03-23 10:15:00+01:00,22.260000228881836,True,1.0906765208968525,1.0886731928122264,1.0915114887947601,1.0886566719153739,0.0019868071877735326,-1.0166305990377265,stop,15
2023-03-24,6.099999999999994,short,choch,2023-03-24 07:40:00+01:00,2023-03-24 08:00:00+01:00,22.610000610351562,True,1.0828234791031475,1.0838621013536387,1.0824019565627263,1.0824184774595789,0.001022101353638746,0.3962441123150572,take_profit,4
2023-03-27,8.399999999999519,short,fractal,2023-03-27 09:10:00+02:00,2023-03-27 09:20:00+02:00,21.739999771118164,True,1.0771134791031474,1.0788911604732307,1.0763752169400438,1.0763917378368963,0.0017611604732308426,0.40981005264499687,take_profit,2
2023-03-28,5.300000000001415,short,fractal,2023-03-28 07:55:00+02:00,2023-03-28 09:25:00+02:00,20.600000381469727,True,1.0811134791031474,1.0820033806252856,1.0807556940177345,1.0820199015221381,0.0008733806252857228,-1.0378320662817733,stop,18
2023-03-29,10.199999999997988,short,fractal,2023-03-29 10:30:00+02:00,2023-03-29 11:20:00+02:00,19.969999313354492,False,1.0831934791031474,1.0843638523115569,1.0826330738442216,1.0843803732084094,0.0011538523115568375,-1.0286360683894982,stop,10
2023-03-30,9.099999999999664,long,choch,2023-03-30 07:45:00+02:00,2023-03-30 07:55:00+02:00,19.1200008392334,False,1.0842465208968526,1.0834264562829672,1.0846317718585163,1.0846152509616638,0.0008035437170328162,0.4588799053432671,take_profit,2
2023-03-31,7.200000000000539,short,choch,2023-03-31 07:20:00+02:00,2023-03-31 07:20:00+02:00,19.020000457763672,False,1.0900634791031474,1.0907785633799625,1.0897307183100187,1.0897472392068712,0.0006985633799626456,0.45270036384253454,take_profit,0
2023-04-03,6.200000000000649,long,choch,2023-04-03 08:10:00+02:00,2023-04-03 08:15:00+02:00,18.700000762939453,False,1.0797665208968525,1.0787920365276262,1.0802289817361868,1.0802124608393342,0.0009579634723737108,0.46550829477524075,take_profit,1
2023-04-04,10.899999999998133,short,fractal,2023-04-04 08:10:00+02:00,2023-04-04 08:25:00+02:00,18.549999237060547,False,1.0888734791031474,1.0898308806832802,1.08841955965836,1.0898474015801327,0.0009408806832802415,-1.0351179424684533,stop,3
2023-04-05,6.00000000000156,short,fractal,2023-04-05 07:30:00+02:00,2023-04-05 07:55:00+02:00,19.0,False,1.0952534791031474,1.095837318341407,1.0949863408292964,1.0958538392382595,0.0005673183414071029,-1.0582420685061136,stop,5
2023-04-07,6.099999999999994,short,fractal,2023-04-07 09:00:00+02:00,2023-04-07 10:00:00+02:00,18.399999618530273,False,1.0915834791031473,1.0920908110134653,1.0913545944932672,1.0913711153901198,0.0004908110134654779,0.4326791926043681,take_profit,12
2023-04-10,5.399999999999849,short,fractal,2023-04-10 07:40:00+02:00,2023-04-10 08:00:00+02:00,18.399999618530273,False,1.0894834791031474,1.090091086104893,1.0892044569475534,1.0901076070017455,0.0005910861048930096,-1.0559001360911466,stop,4
2023-04-11,4.900000000001015,long,fractal,2023-04-11 09:00:00+02:00,2023-04-11 09:00:00+02:00,18.969999313354492,False,1.0885365208968525,1.087563204693364,1.088998397653318,1.0889818767564654,0.0009567953066359418,0.46546618333525525,take_profit,0
2023-04-12,6.300000000001305,long,fractal,2023-04-12 08:35:00+02:00,2023-04-12 08:45:00+02:00,19.100000381469727,False,1.0918365208968526,1.0909673003556655,1.0922463498221673,1.0922298289253147,0.0008526996443345165,0.46125037236190325,take_profit,2
2023-04-13,5.399999999999849,short,fractal,2023-04-13 07:35:00+02:00,2023-04-13 07:50:00+02:00,19.09000015258789,False,1.0987534791031475,1.0993622056122865,1.0984738971938568,1.0984904180907094,0.0005922056122865168,0.4442055377057836,take_profit,3
2023-04-14,5.20000000000076,short,fractal,2023-04-14 08:05:00+02:00,2023-04-14 08:50:00+02:00,17.799999237060547,False,1.1069434791031474,1.1079059453885525,1.1064870273057237,1.1065035482025762,0.0009459453885524291,0.46507008321523974,take_profit,9
2023-04-17,9.099999999999664,long,choch,2023-04-17 08:45:00+02:00,2023-04-17 09:05:00+02:00,17.06999969482422,False,1.0990365208968527,1.098075257521415,1.0994923712392928,1.0994758503424402,0.0009447424785851762,0.4650256080847391,take_profit,4
2023-04-18,3.900000000001125,long,fractal,2023-04-18 07:15:00+02:00,2023-04-18 07:25:00+02:00,16.950000762939453,False,1.0935765208968526,1.0930458129821181,1.093817093508941,1.0938005726120885,0.0005141870178819147,0.43573973562928003,take_profit,2
2023-04-19,7.300000000001194,short,fractal,2023-04-19 08:10:00+02:00,2023-04-19 08:10:00+02:00,16.829999923706055,False,1.0962034791031474,1.097089962131628,1.095785018934186,1.0958015398310386,0.0008699621316280352,0.46201927359374784,take_profit,0
2023-04-20,4.500000000000615,long,fractal,2023-04-20 07:30:00+02:00,2023-04-20 07:40:00+02:00,16.459999084472656,False,1.0956865208968525,1.0951399949508045,1.0959350025245975,1.095918481627745,0.0005300050491953911,0.43765758693173185,take_profit,2
2023-04-21,5.299999999999194,short,choch,2023-04-21 07:25:00+02:00,2023-04-21 07:35:00+02:00,17.170000076293945,False,1.0958034791031475,1.0962743524458136,1.0955928237770933,1.0956093446739459,0.0004543524458135272,0.42727717433978823,take_profit,2
2023-04-24,3.1000000000003247,short,fractal,2023-04-24 08:30:00+02:00,2023-04-24 08:40:00+02:00,16.770000457763672,False,1.0983634791031474,1.0992231739055092,1.0979584130472453,1.0979749339440978,0.0008431739055093209,0.46081259928793955,take_profit,2
2023-04-25,8.099999999999774,short,fractal,2023-04-25 07:25:00+02:00,2023-04-25 07:25:00+02:00,16.889999389648438,False,1.1051834791031474,1.10580368545356,1.10489815727322,1.1049146781700725,0.0006036854535600466,0.44526653986730835,take_profit,0
2023-04-27,9.099999999999664,long,choch,2023-04-27 08:35:00+02:00,2023-04-27 08:50:00+02:00,18.84000015258789,False,1.1055865208968525,1.1046723966239416,1.106018801688029,1.1060022807911765,0.0008976033760583743,0.4631888709573274,take_profit,3
2023-04-28,13.600000000000279,short,choch,2023-04-28 09:05:00+02:00,2023-04-28 09:10:00+02:00,17.030000686645508,False,1.1013034791031475,1.1033184034925085,1.100320798253746,1.1003373191505985,0.001998403492508353,0.4834659047439429,take_profit,1
2023-05-01,11.099999999999444,short,fractal,2023-05-01 07:50:00+02:00,2023-05-01 08:00:00+02:00,15.779999732971191,False,1.1007034791031474,1.1013701037684516,1.100394948115774,1.1004114690126265,0.0006501037684517159,0.4491745851839502,take_profit,2
2023-05-02,9.999999999998899,long,fractal,2023-05-02 08:05:00+02:00,2023-05-02 08:05:00+02:00,16.079999923706055,False,1.0986665208968525,1.0978215151996344,1.0990642424001826,1.09904772150333,0.0008284848003653699,0.4601178033797399,take_profit,0
2023-05-04,7.900000000000684,long,fractal,2023-05-04 08:25:00+02:00,2023-05-04 08:35:00+02:00,18.34000015258789,False,1.1087865208968526,1.1076713158705542,1.109319342064723,1.1076547949737017,0.0010986841294458177,-1.0300739701425974,stop,2
2023-05-05,4.500000000000615,short,fractal,2023-05-05 09:00:00+02:00,2023-05-05 09:05:00+02:00,20.09000015258789,True,1.1041034791031474,1.1054457841929253,1.1035518067744605,1.103568327671313,0.0013257841929253762,0.4036489759721244,take_profit,1
2023-05-08,5.699999999999594,short,choch,2023-05-08 08:00:00+02:00,2023-05-08 08:10:00+02:00,17.190000534057617,False,1.1037234791031474,1.1042831883991937,1.103468405800403,1.1042997092960463,0.000543188399193814,-1.0608293434729097,stop,2
2023-05-09,6.900000000000794,short,fractal,2023-05-09 07:45:00+02:00,2023-05-09 08:20:00+02:00,16.979999542236328,False,1.0991934791031475,1.099861132150463,1.0988844339247685,1.0998776530473156,0.0006511321504630671,-1.0507451424131362,stop,7
2023-05-10,5.399999999999849,short,fractal,2023-05-10 08:50:00+02:00,2023-05-10 08:55:00+02:00,17.709999084472656,False,1.0972234791031474,1.0980928252791644,1.0968135873604177,1.0968301082572702,0.0008528252791644309,0.46125608080311237,take_profit,1
