date,strategy,active
2023-03-10,cls_practical,False
2023-03-17,cls_practical,True
2023-03-24,cls_practical,False
2023-03-31,cls_practical,False
2023-04-07,cls_practical,False
2023-04-14,cls_practical,True
2023-04-21,cls_practical,True
2023-04-28,cls_practical,True
2023-05-05,cls_practical,False
2023-05-12,cls_practical,True
2023-05-19,cls_practical,True
2023-05-26,cls_practical,True
2023-06-02,cls_practical,True
2023-06-09,cls_practical,True
2023-06-16,cls_practical,False
2023-06-23,cls_practical,False
2023-06-30,cls_practical,True
2023-07-07,cls_practical,False
2023-07-14,cls_practical,False
2023-07-21,cls_practical,False
2023-07-28,cls_practical,False
2023-08-04,cls_practical,True
2023-08-11,cls_practical,False
2023-08-18,cls_practical,True
2023-08-25,cls_practical,False
2023-09-01,cls_practical,False
2023-09-08,cls_practical,True
2023-09-15,cls_practical,True
2023-09-22,cls_practical,False
2023-09-29,cls_practical,False
2023-10-06,cls_practical,False
2023-10-13,cls_practical,True
2023-10-20,cls_practical,False
2023-10-27,cls_practical,False
2023-11-03,cls_practical,False
2023-11-10,cls_practical,True
2023-11-17,cls_practical,False
2023-11-24,cls_practical,True
2023-12-01,cls_practical,False
2023-12-08,cls_practical,True
2023-12-15,cls_practical,True
2023-12-22,cls_practical,True
2023-12-29,cls_practical,False
2024-01-05,cls_practical,True
2024-01-12,cls_practical,False
2024-01-19,cls_practical,False
2024-01-26,cls_practical,False
2024-02-02,cls_practical,False
2024-02-09,cls_practical,False
2024-02-16,cls_practical,False
2024-02-23,cls_practical,False
2024-03-01,cls_practical,False
2024-03-08,cls_practical,False
2024-03-15,cls_practical,True
2024-03-22,cls_practical,True
2024-03-29,cls_practical,False
2024-04-05,cls_practical,False
2024-04-12,cls_practical,False
2024-04-19,cls_practical,False
2024-04-26,cls_practical,True
2024-05-03,cls_practical,True
2024-05-10,cls_practical,True
2024-05-17,cls_practical,True
2024-05-24,cls_practical,True
2024-05-31,cls_practical,True
2024-06-07,cls_practical,False
2024-06-14,cls_practical,True
2024-06-21,cls_practical,False
2024-06-28,cls_practical,False
2024-07-05,cls_practical,False
2024-07-12,cls_practical,False
2024-07-19,cls_practical,False
2024-07-26,cls_practical,True
2024-08-02,cls_practical,True
2024-08-09,cls_practical,True
2024-08-16,cls_practical,False
2024-08-23,cls_practical,False
2024-08-30,cls_practical,False
2024-09-06,cls_practical,False
2024-09-13,cls_practical,False
2024-09-20,cls_practical,True
2024-09-27,cls_practical,False
2024-10-04,cls_practical,True
2024-10-11,cls_practical,False
2024-10-18,cls_practical,False
2024-10-25,cls_practical,True
2024-11-01,cls_practical,True
2024-11-08,cls_practical,False
2024-11-15,cls_practical,True
2024-11-22,cls_practical,True
2024-11-29,cls_practical,False
2024-12-06,cls_practical,False
2024-12-13,cls_practical,False
2024-12-20,cls_practical,False
2024-12-27,cls_practical,True
2025-01-03,cls_practical,False
2025-01-10,cls_practical,True
2025-01-17,cls_practical,False
2025-01-24,cls_practical,False
2025-01-31,cls_practical,True
2025-02-07,cls_practical,False
2025-02-14,cls_practical,True
2025-02-21,cls_practical,False
2025-02-28,cls_practical,False
2025-03-07,cls_practical,True
2025-03-14,cls_practical,True
2025-03-21,cls_practical,True
2025-03-28,cls_practical,False
2025-04-04,cls_practical,False
2025-04-11,cls_practical,True
2025-04-18,cls_practical,False
2025-04-25,cls_practical,False
2025-05-02,cls_practical,True
2025-05-09,cls_practical,True
2025-05-16,cls_practical,False
2025-05-23,cls_practical,True
2025-05-30,cls_practical,False
2025-06-06,cls_practical,True
2025-06-13,cls_practical,False
2025-06-20,cls_practical,True
2025-06-27,cls_practical,True
2025-07-04,cls_practical,True
2025-07-11,cls_practical,False
2025-07-18,cls_practical,True
2025-07-25,cls_practical,True
2025-08-01,cls_practical,True
2025-08-08,cls_practical,False
2025-08-15,cls_practical,False
2025-08-22,cls_practical,True
2025-08-29,cls_practical,False
2025-09-05,cls_practical,False
2025-09-12,cls_practical,False
2025-09-19,cls_practical,False
2025-09-26,cls_practical,False
2025-10-03,cls_practical,False
2025-10-10,cls_practical,False
2025-10-17,cls_practical,False
2025-10-24,cls_practical,True
2025-10-31,cls_practical,False
2025-11-07,cls_practical,True
2025-11-14,cls_practical,False
2025-11-21,cls_practical,True
2025-11-28,cls_practical,True
2025-12-05,cls_practical,True
2025-12-12,cls_practical,True
2025-12-19,cls_practical,True
2025-12-26,cls_practical,True
2026-01-02,cls_practical,True
2026-01-09,cls_practical,True
2026-01-16,cls_practical,False
2026-01-23,cls_practical,False
2026-01-30,cls_practical,True
2026-02-06,cls_practical,False
2026-02-13,cls_practical,True
2026-02-20,cls_practical,True
2026-02-27,cls_practical,False
2026-03-06,cls_practical,False
2026-03-13,cls_practical,True
2026-03-20,cls_practical,False
2026-03-27,cls_practical,True
2026-04-03,cls_practical,False
2026-04-10,cls_practical,False
2026-04-17,cls_practical,True
2026-04-24,cls_practical,False
2026-05-01,cls_practical,False
2026-05-08,cls_practical,True
2026-05-15,cls_practical,False
2026-05-22,cls_practical,False
2026-05-29,cls_practical,False
2026-06-05,cls_practical,False
2026-06-12,cls_practical,False
2026-06-19,cls_practical,True
2026-06-26,cls_practical,False
2026-07-03,cls_practical,False
2026-07-10,cls_practical,True
2026-07-17,cls_practical,False
2026-07-24,cls_practical,False
2026-07-31,cls_practical,False
2026-08-07,cls_practical,True
2026-08-14,cls_practical,False
2026-08-21,cls_practical,False
2016-01-01,btc_ema_cross,False
2016-01-08,btc_ema_cross,False
2016-01-15,btc_ema_cross,False
2016-01-22,btc_ema_cross,False
2016-01-29,btc_ema_cross,False
2016-02-05,btc_ema_cross,False
2016-02-12,btc_ema_cross,False
2016-02-19,btc_ema_cross,False
2016-02-26,btc_ema_cross,False
2016-03-04,btc_ema_cross,False
2016-03-11,btc_ema_cross,False
2016-03-18,btc_ema_cross,False
2016-03-25,btc_ema_cross,False
2016-04-01,btc_ema_cross,False
2016-04-08,btc_ema_cross,False
2016-04-15,btc_ema_cross,False
2016-04-22,btc_ema_cross,False
2016-04-29,btc_ema_cross,False
2016-05-06,btc_ema_cross,False
2016-05-13,btc_ema_cross,False
2016-05-20,btc_ema_cross,False
2016-05-27,btc_ema_cross,False
2016-06-03,btc_ema_cross,False
2016-06-10,btc_ema_cross,False
2016-06-17,btc_ema_cross,False
2016-06-24,btc_ema_cross,False
2016-07-01,btc_ema_cross,False
2016-07-08,btc_ema_cross,False
2016-07-15,btc_ema_cross,False
2016-07-22,btc_ema_cross,False
2016-07-29,btc_ema_cross,False
2016-08-05,btc_ema_cross,False
2016-08-12,btc_ema_cross,False
2016-08-19,btc_ema_cross,False
2016-08-26,btc_ema_cross,False
2016-09-02,btc_ema_cross,False
2016-09-09,btc_ema_cross,False
2016-09-16,btc_ema_cross,False
2016-09-23,btc_ema_cross,False
2016-09-30,btc_ema_cross,False
2016-10-07,btc_ema_cross,False
2016-10-14,btc_ema_cross,False
2016-10-21,btc_ema_cross,False
2016-10-28,btc_ema_cross,False
2016-11-04,btc_ema_cross,False
2016-11-11,btc_ema_cross,False
2016-11-18,btc_ema_cross,False
2016-11-25,btc_ema_cross,False
2016-12-02,btc_ema_cross,False
2016-12-09,btc_ema_cross,False
2016-12-16,btc_ema_cross,False
2016-12-23,btc_ema_cross,False
2016-12-30,btc_ema_cross,False
2017-01-06,btc_ema_cross,False
2017-01-13,btc_ema_cross,False
2017-01-20,btc_ema_cross,False
2017-01-27,btc_ema_cross,False
2017-02-03,btc_ema_cross,False
2017-02-10,btc_ema_cross,False
2017-02-17,btc_ema_cross,False
2017-02-24,btc_ema_cross,False
2017-03-03,btc_ema_cross,False
2017-03-10,btc_ema_cross,False
2017-03-17,btc_ema_cross,False
2017-03-24,btc_ema_cross,False
2017-03-31,btc_ema_cross,False
2017-04-07,btc_ema_cross,False
2017-04-14,btc_ema_cross,False
2017-04-21,btc_ema_cross,False
2017-04-28,btc_ema_cross,False
2017-05-05,btc_ema_cross,False
2017-05-12,btc_ema_cross,False
2017-05-19,btc_ema_cross,False
2017-05-26,btc_ema_cross,False
2017-06-02,btc_ema_cross,False
2017-06-09,btc_ema_cross,False
2017-06-16,btc_ema_cross,False
2017-06-23,btc_ema_cross,False
2017-06-30,btc_ema_cross,False
2017-07-07,btc_ema_cross,False
2017-07-14,btc_ema_cross,False
2017-07-21,btc_ema_cross,False
2017-07-28,btc_ema_cross,False
2017-08-04,btc_ema_cross,False
2017-08-11,btc_ema_cross,False
2017-08-18,btc_ema_cross,False
2017-08-25,btc_ema_cross,False
2017-09-01,btc_ema_cross,False
2017-09-08,btc_ema_cross,False
2017-09-15,btc_ema_cross,False
2017-09-22,btc_ema_cross,False
2017-09-29,btc_ema_cross,False
2017-10-06,btc_ema_cross,True
2017-10-13,btc_ema_cross,True
2017-10-20,btc_ema_cross,True
2017-10-27,btc_ema_cross,True
2017-11-03,btc_ema_cross,True
2017-11-10,btc_ema_cross,True
2017-11-17,btc_ema_cross,True
2017-11-24,btc_ema_cross,True
2017-12-01,btc_ema_cross,True
2017-12-08,btc_ema_cross,True
2017-12-15,btc_ema_cross,True
2017-12-22,btc_ema_cross,True
2017-12-29,btc_ema_cross,True
2018-01-05,btc_ema_cross,True
2018-01-12,btc_ema_cross,True
2018-01-19,btc_ema_cross,False
2018-01-26,btc_ema_cross,False
2018-02-02,btc_ema_cross,False
2018-02-09,btc_ema_cross,False
2018-02-16,btc_ema_cross,False
2018-02-23,btc_ema_cross,True
2018-03-02,btc_ema_cross,True
2018-03-09,btc_ema_cross,True
2018-03-16,btc_ema_cross,True
2018-03-23,btc_ema_cross,False
2018-03-30,btc_ema_cross,False
2018-04-06,btc_ema_cross,False
2018-04-13,btc_ema_cross,False
2018-04-20,btc_ema_cross,True
2018-04-27,btc_ema_cross,True
2018-05-04,btc_ema_cross,True
2018-05-11,btc_ema_cross,True
2018-05-18,btc_ema_cross,True
2018-05-25,btc_ema_cross,False
2018-06-01,btc_ema_cross,False
2018-06-08,btc_ema_cross,False
2018-06-15,btc_ema_cross,False
2018-06-22,btc_ema_cross,False
2018-06-29,btc_ema_cross,False
2018-07-06,btc_ema_cross,False
2018-07-13,btc_ema_cross,True
2018-07-20,btc_ema_cross,True
2018-07-27,btc_ema_cross,True
2018-08-03,btc_ema_cross,True
2018-08-10,btc_ema_cross,True
2018-08-17,btc_ema_cross,False
2018-08-24,btc_ema_cross,False
2018-08-31,btc_ema_cross,True
2018-09-07,btc_ema_cross,True
2018-09-14,btc_ema_cross,False
2018-09-21,btc_ema_cross,False
2018-09-28,btc_ema_cross,True
2018-10-05,btc_ema_cross,True
2018-10-12,btc_ema_cross,True
2018-10-19,btc_ema_cross,True
2018-10-26,btc_ema_cross,True
2018-11-02,btc_ema_cross,False
2018-11-09,btc_ema_cross,False
2018-11-16,btc_ema_cross,False
2018-11-23,btc_ema_cross,False
2018-11-30,btc_ema_cross,False
2018-12-07,btc_ema_cross,False
2018-12-14,btc_ema_cross,False
2018-12-21,btc_ema_cross,False
2018-12-28,btc_ema_cross,False
2019-01-04,btc_ema_cross,False
2019-01-11,btc_ema_cross,True
2019-01-18,btc_ema_cross,False
2019-01-25,btc_ema_cross,False
2019-02-01,btc_ema_cross,False
2019-02-08,btc_ema_cross,False
2019-02-15,btc_ema_cross,True
2019-02-22,btc_ema_cross,True
2019-03-01,btc_ema_cross,True
2019-03-08,btc_ema_cross,True
2019-03-15,btc_ema_cross,True
2019-03-22,btc_ema_cross,True
2019-03-29,btc_ema_cross,True
2019-04-05,btc_ema_cross,True
2019-04-12,btc_ema_cross,True
2019-04-19,btc_ema_cross,True
2019-04-26,btc_ema_cross,True
2019-05-03,btc_ema_cross,True
2019-05-10,btc_ema_cross,True
2019-05-17,btc_ema_cross,True
2019-05-24,btc_ema_cross,True
2019-05-31,btc_ema_cross,True
2019-06-07,btc_ema_cross,True
2019-06-14,btc_ema_cross,True
2019-06-21,btc_ema_cross,True
2019-06-28,btc_ema_cross,True
2019-07-05,btc_ema_cross,True
2019-07-12,btc_ema_cross,True
2019-07-19,btc_ema_cross,True
2019-07-26,btc_ema_cross,False
2019-08-02,btc_ema_cross,False
2019-08-09,btc_ema_cross,True
2019-08-16,btc_ema_cross,True
2019-08-23,btc_ema_cross,True
2019-08-30,btc_ema_cross,False
2019-09-06,btc_ema_cross,False
2019-09-13,btc_ema_cross,True
2019-09-20,btc_ema_cross,True
2019-09-27,btc_ema_cross,False
2019-10-04,btc_ema_cross,False
2019-10-11,btc_ema_cross,False
2019-10-18,btc_ema_cross,False
2019-10-25,btc_ema_cross,False
2019-11-01,btc_ema_cross,True
2019-11-08,btc_ema_cross,True
2019-11-15,btc_ema_cross,True
2019-11-22,btc_ema_cross,False
2019-11-29,btc_ema_cross,False
2019-12-06,btc_ema_cross,False
2019-12-13,btc_ema_cross,False
2019-12-20,btc_ema_cross,False
2019-12-27,btc_ema_cross,False
2020-01-03,btc_ema_cross,False
2020-01-10,btc_ema_cross,True
2020-01-17,btc_ema_cross,True
2020-01-24,btc_ema_cross,True
2020-01-31,btc_ema_cross,True
2020-02-07,btc_ema_cross,True
2020-02-14,btc_ema_cross,True
2020-02-21,btc_ema_cross,True
2020-02-28,btc_ema_cross,True
2020-03-06,btc_ema_cross,False
2020-03-13,btc_ema_cross,False
2020-03-20,btc_ema_cross,False
2020-03-27,btc_ema_cross,False
2020-04-03,btc_ema_cross,False
2020-04-10,btc_ema_cross,True
2020-04-17,btc_ema_cross,True
2020-04-24,btc_ema_cross,True
2020-05-01,btc_ema_cross,True
2020-05-08,btc_ema_cross,True
2020-05-15,btc_ema_cross,True
2020-05-22,btc_ema_cross,True
2020-05-29,btc_ema_cross,True
2020-06-05,btc_ema_cross,True
2020-06-12,btc_ema_cross,True
2020-06-19,btc_ema_cross,True
2020-06-26,btc_ema_cross,True
2020-07-03,btc_ema_cross,False
2020-07-10,btc_ema_cross,False
2020-07-17,btc_ema_cross,False
2020-07-24,btc_ema_cross,True
2020-07-31,btc_ema_cross,True
2020-08-07,btc_ema_cross,True
2020-08-14,btc_ema_cross,True
2020-08-21,btc_ema_cross,True
2020-08-28,btc_ema_cross,True
2020-09-04,btc_ema_cross,True
2020-09-11,btc_ema_cross,False
2020-09-18,btc_ema_cross,False
2020-09-25,btc_ema_cross,True
2020-10-02,btc_ema_cross,False
2020-10-09,btc_ema_cross,True
2020-10-16,btc_ema_cross,True
2020-10-23,btc_ema_cross,True
2020-10-30,btc_ema_cross,True
2020-11-06,btc_ema_cross,True
2020-11-13,btc_ema_cross,True
2020-11-20,btc_ema_cross,True
2020-11-27,btc_ema_cross,True
2020-12-04,btc_ema_cross,True
2020-12-11,btc_ema_cross,True
2020-12-18,btc_ema_cross,True
2020-12-25,btc_ema_cross,True
2021-01-01,btc_ema_cross,True
2021-01-08,btc_ema_cross,True
2021-01-15,btc_ema_cross,True
2021-01-22,btc_ema_cross,True
2021-01-29,btc_ema_cross,True
2021-02-05,btc_ema_cross,True
2021-02-12,btc_ema_cross,True
2021-02-19,btc_ema_cross,True
2021-02-26,btc_ema_cross,True
2021-03-05,btc_ema_cross,True
2021-03-12,btc_ema_cross,True
2021-03-19,btc_ema_cross,True
2021-03-26,btc_ema_cross,True
2021-04-02,btc_ema_cross,True
2021-04-09,btc_ema_cross,True
2021-04-16,btc_ema_cross,True
2021-04-23,btc_ema_cross,True
2021-04-30,btc_ema_cross,False
2021-05-07,btc_ema_cross,True
2021-05-14,btc_ema_cross,True
2021-05-21,btc_ema_cross,False
2021-05-28,btc_ema_cross,False
2021-06-04,btc_ema_cross,False
2021-06-11,btc_ema_cross,False
2021-06-18,btc_ema_cross,False
2021-06-25,btc_ema_cross,False
2021-07-02,btc_ema_cross,False
2021-07-09,btc_ema_cross,False
2021-07-16,btc_ema_cross,False
2021-07-23,btc_ema_cross,False
2021-07-30,btc_ema_cross,True
2021-08-06,btc_ema_cross,True
2021-08-13,btc_ema_cross,True
2021-08-20,btc_ema_cross,True
2021-08-27,btc_ema_cross,True
2021-09-03,btc_ema_cross,True
2021-09-10,btc_ema_cross,True
2021-09-17,btc_ema_cross,True
2021-09-24,btc_ema_cross,True
2021-10-01,btc_ema_cross,False
2021-10-08,btc_ema_cross,True
2021-10-15,btc_ema_cross,True
2021-10-22,btc_ema_cross,True
2021-10-29,btc_ema_cross,True
2021-11-05,btc_ema_cross,True
2021-11-12,btc_ema_cross,True
2021-11-19,btc_ema_cross,True
2021-11-26,btc_ema_cross,False
2021-12-03,btc_ema_cross,False
2021-12-10,btc_ema_cross,False
2021-12-17,btc_ema_cross,False
2021-12-24,btc_ema_cross,False
2021-12-31,btc_ema_cross,False
2022-01-07,btc_ema_cross,False
2022-01-14,btc_ema_cross,False
2022-01-21,btc_ema_cross,False
2022-01-28,btc_ema_cross,False
2022-02-04,btc_ema_cross,False
2022-02-11,btc_ema_cross,True
2022-02-18,btc_ema_cross,True
2022-02-25,btc_ema_cross,True
2022-03-04,btc_ema_cross,True
2022-03-11,btc_ema_cross,False
2022-03-18,btc_ema_cross,False
2022-03-25,btc_ema_cross,True
2022-04-01,btc_ema_cross,True
2022-04-08,btc_ema_cross,True
2022-04-15,btc_ema_cross,True
2022-04-22,btc_ema_cross,False
2022-04-29,btc_ema_cross,False
2022-05-06,btc_ema_cross,False
2022-05-13,btc_ema_cross,False
2022-05-20,btc_ema_cross,False
2022-05-27,btc_ema_cross,False
2022-06-03,btc_ema_cross,False
2022-06-10,btc_ema_cross,False
2022-06-17,btc_ema_cross,False
2022-06-24,btc_ema_cross,False
2022-07-01,btc_ema_cross,False
2022-07-08,btc_ema_cross,False
2022-07-15,btc_ema_cross,False
2022-07-22,btc_ema_cross,True
2022-07-29,btc_ema_cross,True
2022-08-05,btc_ema_cross,False
2022-08-12,btc_ema_cross,False
2022-08-19,btc_ema_cross,False
2022-08-26,btc_ema_cross,False
2022-09-02,btc_ema_cross,False
2022-09-09,btc_ema_cross,False
2022-09-16,btc_ema_cross,True
2022-09-23,btc_ema_cross,False
2022-09-30,btc_ema_cross,False
2022-10-07,btc_ema_cross,True
2022-10-14,btc_ema_cross,True
2022-10-21,btc_ema_cross,False
2022-10-28,btc_ema_cross,True
2022-11-04,btc_ema_cross,True
2022-11-11,btc_ema_cross,True
2022-11-18,btc_ema_cross,False
2022-11-25,btc_ema_cross,False
2022-12-02,btc_ema_cross,False
2022-12-09,btc_ema_cross,False
2022-12-16,btc_ema_cross,True
2022-12-23,btc_ema_cross,True
2022-12-30,btc_ema_cross,False
2023-01-06,btc_ema_cross,False
2023-01-13,btc_ema_cross,True
2023-01-20,btc_ema_cross,True
2023-01-27,btc_ema_cross,True
2023-02-03,btc_ema_cross,True
2023-02-10,btc_ema_cross,True
2023-02-17,btc_ema_cross,True
2023-02-24,btc_ema_cross,True
2023-03-03,btc_ema_cross,True
2023-03-10,btc_ema_cross,False
2023-03-17,btc_ema_cross,True
2023-03-24,btc_ema_cross,True
2023-03-31,btc_ema_cross,True
2023-04-07,btc_ema_cross,True
2023-04-14,btc_ema_cross,True
2023-04-21,btc_ema_cross,True
2023-04-28,btc_ema_cross,True
2023-05-05,btc_ema_cross,True
2023-05-12,btc_ema_cross,True
2023-05-19,btc_ema_cross,False
2023-05-26,btc_ema_cross,False
2023-06-02,btc_ema_cross,False
2023-06-09,btc_ema_cross,False
2023-06-16,btc_ema_cross,False
2023-06-23,btc_ema_cross,True
2023-06-30,btc_ema_cross,True
2023-07-07,btc_ema_cross,True
2023-07-14,btc_ema_cross,True
2023-07-21,btc_ema_cross,True
2023-07-28,btc_ema_cross,True
2023-08-04,btc_ema_cross,False
2023-08-11,btc_ema_cross,False
2023-08-18,btc_ema_cross,False
2023-08-25,btc_ema_cross,False
2023-09-01,btc_ema_cross,False
2023-09-08,btc_ema_cross,False
2023-09-15,btc_ema_cross,False
2023-09-22,btc_ema_cross,True
2023-09-29,btc_ema_cross,True
2023-10-06,btc_ema_cross,True
2023-10-13,btc_ema_cross,True
2023-10-20,btc_ema_cross,True
2023-10-27,btc_ema_cross,True
2023-11-03,btc_ema_cross,True
2023-11-10,btc_ema_cross,True
2023-11-17,btc_ema_cross,True
2023-11-24,btc_ema_cross,True
2023-12-01,btc_ema_cross,True
2023-12-08,btc_ema_cross,True
2023-12-15,btc_ema_cross,True
2023-12-22,btc_ema_cross,True
2023-12-29,btc_ema_cross,True
2024-01-05,btc_ema_cross,True
2024-01-12,btc_ema_cross,True
2024-01-19,btc_ema_cross,True
2024-01-26,btc_ema_cross,False
2024-02-02,btc_ema_cross,True
2024-02-09,btc_ema_cross,True
2024-02-16,btc_ema_cross,True
2024-02-23,btc_ema_cross,True
2024-03-01,btc_ema_cross,True
2024-03-08,btc_ema_cross,True
2024-03-15,btc_ema_cross,True
2024-03-22,btc_ema_cross,True
2024-03-29,btc_ema_cross,True
2024-04-05,btc_ema_cross,True
2024-04-12,btc_ema_cross,True
2024-04-19,btc_ema_cross,True
2024-04-26,btc_ema_cross,False
2024-05-03,btc_ema_cross,False
2024-05-10,btc_ema_cross,False
2024-05-17,btc_ema_cross,True
2024-05-24,btc_ema_cross,True
2024-05-31,btc_ema_cross,True
2024-06-07,btc_ema_cross,True
2024-06-14,btc_ema_cross,True
2024-06-21,btc_ema_cross,True
2024-06-28,btc_ema_cross,False
2024-07-05,btc_ema_cross,False
2024-07-12,btc_ema_cross,False
2024-07-19,btc_ema_cross,True
2024-07-26,btc_ema_cross,True
2024-08-02,btc_ema_cross,True
2024-08-09,btc_ema_cross,True
2024-08-16,btc_ema_cross,False
2024-08-23,btc_ema_cross,False
2024-08-30,btc_ema_cross,True
2024-09-06,btc_ema_cross,False
2024-09-13,btc_ema_cross,False
2024-09-20,btc_ema_cross,True
2024-09-27,btc_ema_cross,True
2024-10-04,btc_ema_cross,True
2024-10-11,btc_ema_cross,True
2024-10-18,btc_ema_cross,True
2024-10-25,btc_ema_cross,True
2024-11-01,btc_ema_cross,True
2024-11-08,btc_ema_cross,True
2024-11-15,btc_ema_cross,True
2024-11-22,btc_ema_cross,True
2024-11-29,btc_ema_cross,True
2024-12-06,btc_ema_cross,True
2024-12-13,btc_ema_cross,True
2024-12-20,btc_ema_cross,True
2024-12-27,btc_ema_cross,True
2025-01-03,btc_ema_cross,False
2025-01-10,btc_ema_cross,True
2025-01-17,btc_ema_cross,True
2025-01-24,btc_ema_cross,True
2025-01-31,btc_ema_cross,True
2025-02-07,btc_ema_cross,True
2025-02-14,btc_ema_cross,False
2025-02-21,btc_ema_cross,False
2025-02-28,btc_ema_cross,False
2025-03-07,btc_ema_cross,False
2025-03-14,btc_ema_cross,False
2025-03-21,btc_ema_cross,False
2025-03-28,btc_ema_cross,True
2025-04-04,btc_ema_cross,True
2025-04-11,btc_ema_cross,False
2025-04-18,btc_ema_cross,True
2025-04-25,btc_ema_cross,True
2025-05-02,btc_ema_cross,True
2025-05-09,btc_ema_cross,True
2025-05-16,btc_ema_cross,True
2025-05-23,btc_ema_cross,True
2025-05-30,btc_ema_cross,True
2025-06-06,btc_ema_cross,True
2025-06-13,btc_ema_cross,True
2025-06-20,btc_ema_cross,True
2025-06-27,btc_ema_cross,True
2025-07-04,btc_ema_cross,True
2025-07-11,btc_ema_cross,True
2025-07-18,btc_ema_cross,True
2025-07-25,btc_ema_cross,True
2025-08-01,btc_ema_cross,True
2025-08-08,btc_ema_cross,True
2025-08-15,btc_ema_cross,True
2025-08-22,btc_ema_cross,True
2025-08-29,btc_ema_cross,False
2025-09-05,btc_ema_cross,False
2025-09-12,btc_ema_cross,True
2025-09-19,btc_ema_cross,True
2025-09-26,btc_ema_cross,True
2025-10-03,btc_ema_cross,True
2025-10-10,btc_ema_cross,True
2025-10-17,btc_ema_cross,False
2025-10-24,btc_ema_cross,False
2025-10-31,btc_ema_cross,False
2025-11-07,btc_ema_cross,False
2025-11-14,btc_ema_cross,False
2025-11-21,btc_ema_cross,False
2025-11-28,btc_ema_cross,False
2025-12-05,btc_ema_cross,False
2025-12-12,btc_ema_cross,False
2025-12-19,btc_ema_cross,False
2025-12-26,btc_ema_cross,False
2026-01-02,btc_ema_cross,False
2026-01-09,btc_ema_cross,True
2026-01-16,btc_ema_cross,True
2026-01-23,btc_ema_cross,True
2026-01-30,btc_ema_cross,False
2026-02-06,btc_ema_cross,False
2026-02-13,btc_ema_cross,False
2026-02-20,btc_ema_cross,False
2026-02-27,btc_ema_cross,False
2026-03-06,btc_ema_cross,False
2026-03-13,btc_ema_cross,True
2026-03-20,btc_ema_cross,True
2026-03-27,btc_ema_cross,True
2026-04-03,btc_ema_cross,True
2026-04-10,btc_ema_cross,True
2026-04-17,btc_ema_cross,True
2026-04-24,btc_ema_cross,True
2026-05-01,btc_ema_cross,True
2026-05-08,btc_ema_cross,True
2026-05-15,btc_ema_cross,True
2026-05-22,btc_ema_cross,True
2026-05-29,btc_ema_cross,False
2026-06-05,btc_ema_cross,False
2026-06-12,btc_ema_cross,False
2026-06-19,btc_ema_cross,False
2026-06-26,btc_ema_cross,False
2026-07-03,btc_ema_cross,False
2026-07-10,btc_ema_cross,False
2026-07-17,btc_ema_cross,True
2026-07-24,btc_ema_cross,True
2026-07-31,btc_ema_cross,True
2026-08-07,btc_ema_cross,True
2026-08-14,btc_ema_cross,True
2026-08-21,btc_ema_cross,False
2016-01-01,gold_asb,False
2016-01-08,gold_asb,False
2016-01-15,gold_asb,False
2016-01-22,gold_asb,False
2016-01-29,gold_asb,False
2016-02-05,gold_asb,False
2016-02-12,gold_asb,False
2016-02-19,gold_asb,False
2016-02-26,gold_asb,False
2016-03-04,gold_asb,False
2016-03-11,gold_asb,False
2016-03-18,gold_asb,False
2016-03-25,gold_asb,False
2016-04-01,gold_asb,False
2016-04-08,gold_asb,False
2016-04-15,gold_asb,False
2016-04-22,gold_asb,False
2016-04-29,gold_asb,False
2016-05-06,gold_asb,False
2016-05-13,gold_asb,False
2016-05-20,gold_asb,False
2016-05-27,gold_asb,False
2016-06-03,gold_asb,False
2016-06-10,gold_asb,False
2016-06-17,gold_asb,False
2016-06-24,gold_asb,False
2016-07-01,gold_asb,False
2016-07-08,gold_asb,False
2016-07-15,gold_asb,False
2016-07-22,gold_asb,False
2016-07-29,gold_asb,False
2016-08-05,gold_asb,False
2016-08-12,gold_asb,False
2016-08-19,gold_asb,False
2016-08-26,gold_asb,False
2016-09-02,gold_asb,False
2016-09-09,gold_asb,False
2016-09-16,gold_asb,False
2016-09-23,gold_asb,False
2016-09-30,gold_asb,False
2016-10-07,gold_asb,False
2016-10-14,gold_asb,False
2016-10-21,gold_asb,False
2016-10-28,gold_asb,False
2016-11-04,gold_asb,False
2016-11-11,gold_asb,False
2016-11-18,gold_asb,False
2016-11-25,gold_asb,False
2016-12-02,gold_asb,False
2016-12-09,gold_asb,False
2016-12-16,gold_asb,False
2016-12-23,gold_asb,True
2016-12-30,gold_asb,False
2017-01-06,gold_asb,False
2017-01-13,gold_asb,False
2017-01-20,gold_asb,False
2017-01-27,gold_asb,True
2017-02-03,gold_asb,True
2017-02-10,gold_asb,False
2017-02-17,gold_asb,False
2017-02-24,gold_asb,True
2017-03-03,gold_asb,False
2017-03-10,gold_asb,False
2017-03-17,gold_asb,False
2017-03-24,gold_asb,False
2017-03-31,gold_asb,False
2017-04-07,gold_asb,False
2017-04-14,gold_asb,False
2017-04-21,gold_asb,False
2017-04-28,gold_asb,False
2017-05-05,gold_asb,False
2017-05-12,gold_asb,False
2017-05-19,gold_asb,False
2017-05-26,gold_asb,False
2017-06-02,gold_asb,False
2017-06-09,gold_asb,False
2017-06-16,gold_asb,False
2017-06-23,gold_asb,False
2017-06-30,gold_asb,False
2017-07-07,gold_asb,False
2017-07-14,gold_asb,False
2017-07-21,gold_asb,True
2017-07-28,gold_asb,False
2017-08-04,gold_asb,False
