instrument,stop_atr_mult,target_r_mult,partial_exit_r,be,all_trades,all_avg_r,all_pf,all_win,all_maxdd_r,all_sum_r,is_trades,is_avg_r,is_pf,is_win,is_maxdd_r,is_sum_r,oos_trades,oos_avg_r,oos_pf,oos_win,oos_maxdd_r,oos_sum_r,years_positive,years_total
NASDAQ,0.4,2.0,2.0,True,1588,-0.07313657158471111,0.8931099151963379,0.3734256926952141,-132.56764259444958,-116.14087567652123,824,-0.03675384189228489,0.9450430052871144,0.38470873786407767,-72.62279912618246,-30.285165719242745,764,-0.1123765837137153,0.8396642794675554,0.3612565445026178,-92.99997134055725,-85.85570995727849,1,8
NASDAQ,0.4,2.0,2.0,False,1588,-0.06117154891468593,0.9105969570437312,0.3734256926952141,-113.8843101039994,-97.14041967652126,824,-0.021583281819468954,0.9677271206554257,0.38470873786407767,-60.939466635731776,-17.784624219242417,764,-0.10386884222156917,0.8518028835892301,0.3612565445026178,-89.00031334055731,-79.35579545727884,2,8
NASDAQ,0.4,2.0,2.5,True,1588,0.03737983710546547,1.0546311355806777,0.3734256926952141,-37.83037172210872,59.35918132347916,824,0.07641392782858891,1.11425961508933,0.38470873786407767,-27.354331549226696,62.965076530757266,764,-0.004719758124709573,0.9932659830486393,0.3612565445026178,-37.830371722108794,-3.605895207278113,5,8
NASDAQ,0.4,2.0,2.5,False,1588,0.05060423383090645,1.073958769578703,0.3734256926952141,-36.33040022210879,80.35952332347945,824,0.0855163192120848,1.1278701670583855,0.38470873786407767,-25.353989549226835,70.46544703075787,764,0.012950361639687925,1.01847720847205,0.3612565445026178,-36.33040022210889,9.894076292721575,5,8
NASDAQ,0.4,2.0,3.0,True,1588,0.09940833458657504,1.1452866204131877,0.3734256926952141,-25.849005367532953,157.86043532348117,824,0.14043214597179454,1.2099842712037976,0.38470873786407767,-18.41757380809396,115.7160882807587,764,0.05516275790932261,1.078704657533281,0.3612565445026178,-25.849005367532882,42.14434704272247,6,8
NASDAQ,0.4,2.0,3.0,False,1588,0.10948415259665051,1.1600125641951677,0.3734256926952141,-27.75643104913118,173.86083432348101,824,0.14771425276791106,1.2208730023972802,0.38470873786407767,-17.417516808093882,121.71654428075871,764,0.06825168853759463,1.0973795723058242,0.3612565445026178,-27.75643104913105,52.1442900427223,6,8
NASDAQ,0.4,3.0,,False,1588,0.15022625524052483,1.1996266984453723,0.31045340050377834,-24.314730418719474,238.55929332195342,824,0.17562279281645526,1.236130920445351,0.3155339805825243,-24.314730418719474,144.71318128075913,764,0.12283522518480926,1.1611989991268787,0.30497382198952877,-23.916055023406386,93.84611204119427,7,8
NASDAQ,0.4,3.0,1.0,True,1588,-0.09045554922954639,0.855237060122221,0.4282115869017632,-158.5698655944484,-143.64341217651966,824,-0.05981486130976016,0.9010766662811146,0.4441747572815534,-84.62399612618243,-49.28744571924237,764,-0.12350257389695979,0.8090067091981324,0.4109947643979058,-100.89808716042569,-94.35596645727728,1,8
NASDAQ,0.4,3.0,1.0,False,1588,-0.09495695603103488,0.8510405978131497,0.2840050377833753,-163.21807109521214,-150.79164617728338,824,-0.06709620718354622,0.8913959989360152,0.28762135922330095,-84.06678614270233,-55.28727471924209,764,-0.125005721803719,0.8102165441997895,0.2801047120418848,-102.72126812262533,-95.5043714580413,1,8
NASDAQ,0.4,3.0,1.5,True,1588,-0.020083752472620765,0.9692393048394249,0.40239294710327456,-59.750498590557825,-31.892998926521773,824,0.013304918119850326,1.0209622156675766,0.4162621359223301,-49.873839376183966,10.96325253075667,764,-0.056094569970259744,0.9165911540695595,0.387434554973822,-59.7504985905578,-42.85625145727845,2,8
