R,reason,days,d0,ticker,market,year
-0.5200713531635709,MaxHold,10,2023-05-02,AXP,sp500,2023
1.0760944645990747,MaxHold,10,2023-05-04,ACN,sp500,2023
1.0100458884532835,MaxHold,10,2023-05-05,MSI,sp500,2023
0.04448140173114842,MaxHold,10,2023-05-08,CF,sp500,2023
-1.893305309321161,SL,4,2023-05-16,KO,sp500,2023
-0.6962118541761279,MaxHold,10,2023-05-09,APD,sp500,2023
-0.5082568605315223,MaxHold,10,2023-05-18,D,sp500,2023
-0.6268004029003291,MaxHold,10,2023-05-22,KO,sp500,2023
-0.5704913442838022,MaxHold,10,2023-05-22,GIS,sp500,2023
-0.5297251879681276,MaxHold,10,2023-05-22,PEP,sp500,2023
0.9565469338196089,MaxHold,10,2023-06-20,OXY,sp500,2023
1.1064827420604237,MaxHold,10,2023-06-23,GRMN,sp500,2023
-0.24016381393407574,MaxHold,10,2023-06-28,GIS,sp500,2023
0.9315042914397232,TP,9,2023-07-07,MDLZ,sp500,2023
0.8342389642915147,MaxHold,10,2023-07-11,LLY,sp500,2023
0.6636046291909321,MaxHold,10,2023-07-14,XOM,sp500,2023
1.080479759394361,MaxHold,10,2023-07-14,STT,sp500,2023
-0.3071821301259033,BE,5,2023-07-28,CAH,sp500,2023
-1.0759412548539122,SL,6,2023-07-31,MSI,sp500,2023
-0.13202056631565492,BE,10,2023-07-27,AXP,sp500,2023
-0.05368858899452888,MaxHold,10,2023-08-03,APD,sp500,2023
0.25811060518124807,MaxHold,10,2023-08-03,EXPE,sp500,2023
-0.2301457440195377,MaxHold,10,2023-08-07,D,sp500,2023
-1.2766993793194412,SL,8,2023-08-10,C,sp500,2023
-0.5643099328964812,MaxHold,10,2023-08-11,CCL,sp500,2023
0.34148442831279946,MaxHold,10,2023-08-17,AIG,sp500,2023
0.5352519033525235,MaxHold,10,2023-08-21,DE,sp500,2023
0.0883880454426781,MaxHold,10,2023-08-22,COF,sp500,2023
-1.2902270989342055,SL,4,2023-08-31,KO,sp500,2023
-1.254869190420152,SL,3,2023-09-05,FAST,sp500,2023
0.030929239627209944,MaxHold,10,2023-09-01,WBD,sp500,2023
-1.1051703957940369,SL,5,2023-09-11,NUE,sp500,2023
1.7365556745993609,TP,10,2023-09-06,AMGN,sp500,2023
-0.131480289222099,MaxHold,10,2023-09-07,KO,sp500,2023
-0.1253677022183376,MaxHold,10,2023-09-08,FAST,sp500,2023
-1.0679701669293324,SL,5,2023-09-19,EXPE,sp500,2023
0.005807093740010614,MaxHold,10,2023-09-18,NUE,sp500,2023
-1.743332290041333,SL,9,2023-09-20,CCL,sp500,2023
-1.1867908753700658,SL,7,2023-09-22,AXP,sp500,2023
-1.042960763775414,SL,3,2023-10-02,KO,sp500,2023
-0.1521442325159593,MaxHold,10,2023-09-26,AMT,sp500,2023
-0.30511029974631526,BE,3,2023-10-06,XOM,sp500,2023
-0.14976190630328148,BE,5,2023-10-12,CTSH,sp500,2023
-0.476802713402549,BE,4,2023-10-13,EBAY,sp500,2023
0.04346189987805075,MaxHold,10,2023-10-06,MDLZ,sp500,2023
-3.2967059874558843e-07,MaxHold,10,2023-10-06,PEP,sp500,2023
0.07621457735515046,MaxHold,10,2023-10-11,XOM,sp500,2023
-1.4880744224552294,SL,4,2023-10-19,ADI,sp500,2023
