ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
EOAN.DE,short,2019-11-13,2019-11-27,6.769789695739746,6.866735458374023,3427.0,10,-332.23312854766846,-0.014320350703846189,max_holding
MUV2.DE,short,2019-11-15,2019-11-29,193.3210906982422,196.48782348632812,119.0,10,-376.84120178222656,-0.01638068964254365,max_holding
SY1.DE,short,2019-11-26,2019-12-05,81.91915893554688,79.84478759765625,285.0,7,591.1958312988281,0.025322175725982714,mean_revert
MTX.DE,short,2019-12-03,2019-12-05,233.800048828125,244.2644805908203,100.0,2,-1046.4431762695312,-0.04475803925254139,stop_loss
EOAN.DE,short,2019-11-29,2019-12-09,7.082997798919678,6.806331157684326,3293.0,6,911.0632495880127,0.039060670226037576,mean_revert
MTX.DE,short,2019-12-05,2019-12-13,244.2644805908203,233.14012145996094,95.0,6,1056.8141174316406,0.04554227083672614,mean_revert
FME.DE,long,2019-12-06,2019-12-16,53.89241409301758,55.142234802246094,432.0,6,539.9225463867188,0.023191032175165542,mean_revert
HNR1.DE,short,2019-12-09,2019-12-16,131.8476104736328,134.1798095703125,176.0,5,-410.467041015625,-0.017688595859278664,stop_loss
DBK.DE,short,2019-12-12,2019-12-17,5.866054058074951,6.045097351074219,4007.0,3,-717.4264750480652,-0.030521930283408227,stop_loss
SIE.DE,short,2019-12-16,2019-12-18,89.02611541748047,86.78373718261719,264.0,2,591.9878540039062,0.0251878701474038,mean_revert
DB1.DE,short,2019-12-16,2019-12-19,122.98649597167969,120.36510467529297,191.0,3,500.6857376098633,0.021314464451368312,mean_revert
SY1.DE,short,2019-12-16,2019-12-20,83.06745910644531,85.64191436767578,283.0,4,-728.5708389282227,-0.030992343920517407,stop_loss
DTE.DE,long,2019-12-12,2020-01-02,11.639955520629883,11.50762939453125,2019.0,10,-267.16644859313965,-0.011368267332646315,max_holding
MUV2.DE,short,2019-12-12,2020-01-02,198.9005584716797,200.48394775390625,118.0,10,-186.83993530273438,-0.007960708076402975,max_holding
DBK.DE,short,2019-12-17,2020-01-02,6.045097351074219,6.354748249053955,3872.0,7,-1198.968276977539,-0.05122347581792229,stop_loss
HEI.DE,long,2019-12-19,2020-01-03,53.76979446411133,52.500946044921875,436.0,6,-553.2179107666016,-0.0235977918799066,stop_loss
EOAN.DE,short,2019-12-16,2020-01-06,7.11059045791626,7.060626983642578,3307.0,10,165.22920942306519,0.007026628037346326,max_holding
HNR1.DE,short,2019-12-16,2020-01-06,134.1798095703125,134.56851196289062,175.0,10,-68.02291870117188,-0.0028968769133215855,max_holding
DB1.DE,short,2019-12-20,2020-01-06,123.64183044433594,120.88939666748047,188.0,6,517.4575500488281,0.022261347692475533,mean_revert
G1A.DE,short,2019-12-23,2020-01-07,25.324092864990234,24.576547622680664,927.0,6,692.9744396209717,0.02951913208875601,mean_revert
BEI.DE,short,2019-12-20,2020-01-10,101.03926086425781,101.65275573730469,231.0,10,-141.71731567382812,-0.006071846407022719,max_holding
SY1.DE,short,2019-12-20,2020-01-10,85.64191436767578,83.38233947753906,272.0,10,614.6043701171875,0.026383983903442033,mean_revert
DBK.DE,short,2020-01-02,2020-01-16,6.354748249053955,6.598662376403809,2373.0,10,-578.8082242012024,-0.03838297250975529,max_holding
HEI.DE,long,2020-01-03,2020-01-17,52.500946044921875,52.76459884643555,443.0,10,116.79819107055664,0.005021867630500985,max_holding
MTX.DE,short,2020-01-09,2020-01-17,254.82315063476562,269.4356689453125,91.0,6,-1329.7391662597656,-0.057343762818044694,stop_loss
FME.DE,short,2020-01-14,2020-01-20,56.02544021606445,57.37525939941406,415.0,4,-560.1749610900879,-0.024092968803885794,stop_loss
EOAN.DE,short,2020-01-15,2020-01-20,7.406647682189941,7.6572136878967285,3131.0,3,-784.5221638679504,-0.033829880461210445,stop_loss
DB1.DE,short,2020-01-09,2020-01-21,125.9136962890625,129.8457794189453,185.0,8,-727.4353790283203,-0.03122839886183512,stop_loss
FME.DE,short,2020-01-20,2020-01-24,57.37525939941406,60.00822067260742,397.0,4,-1045.2856254577637,-0.045890185085947485,stop_loss
BEI.DE,long,2020-01-23,2020-01-24,98.86840057373047,100.52012634277344,229.0,1,378.24520111083984,0.016706306155030846,mean_revert
MUV2.DE,short,2020-01-20,2020-01-27,204.78163146972656,201.08714294433594,111.0,5,410.0882263183594,0.01804111286190623,mean_revert
HNR1.DE,short,2020-01-17,2020-01-31,138.14456176757812,136.4342803955078,165.0,10,282.19642639160156,0.012380374226730563,mean_revert
MTX.DE,short,2020-01-17,2020-01-31,269.4356689453125,258.68841552734375,57.0,10,612.5934448242188,0.039888012823388004,mean_revert
