,BBfull,BBOU,DAX
2021-08-27,87201.24309802055,91931.93507051468,123154.92291793291
2021-08-30,87729.65072894096,91976.17097902298,123431.19122527003
2021-08-31,87659.22468829155,91608.40697908401,123025.48735032874
2021-09-01,87582.14261507988,91617.57331514359,122941.58184375579
2021-09-02,87126.31823992729,91224.57921266556,123068.2177792119
2021-09-03,86883.25180315971,90887.48399782181,122606.80957031109
2021-09-06,86545.41264986992,90719.63348817825,123779.33193189868
2021-09-07,86460.91479372978,90806.53742265701,123087.64070143152
2021-09-08,87390.71515965462,91733.92064714432,121278.90383096656
2021-09-09,86943.11559939384,91602.94320726395,121378.89394500264
2021-09-10,85799.17159342766,90655.14978837967,121275.2468588924
2021-09-13,86789.0256254673,90752.41249322891,121986.98315205652
2021-09-14,85994.90281224251,90461.12067461014,122154.56655283265
2021-09-15,85663.54869246483,90390.8754734993,121323.34135262293
2021-09-16,85446.43302035332,89515.63274240494,121601.08914036347
2021-09-17,85954.17466807365,89449.33906412125,120345.74622449878
2021-09-20,85918.87023711205,90968.19265890121,117563.52642272336
2021-09-21,88224.44927573204,92167.46246290207,119245.32387457254
2021-09-22,91745.67904925346,94022.53854322433,120474.4837808357
2021-09-23,93541.42637515068,94662.60531949997,121540.6428820339
2021-09-24,93242.41324877739,94155.55818891525,120668.7888738218
2021-09-27,93164.69891905785,94321.06304216385,120996.10304861733
2021-09-28,90649.88418269157,93198.80663824081,118468.63459815757
2021-09-29,91253.41423106194,93210.6978430748,119375.37399557508
2021-09-30,91875.36019587517,92859.47363042831,118562.88129339667
2021-10-01,89630.60653567314,92431.27729558945,117752.94543683859
2021-10-04,89006.51224207878,92797.40280675888,116821.49492314403
2021-10-05,91436.30872988701,93714.21468496323,118048.56079560537
2021-10-06,91546.2128894329,92947.73525381088,116330.33019043643
2021-10-07,92743.89993453026,93524.02635240555,118486.5097562628
2021-10-08,91121.5976588726,93294.31728124619,118138.99119011148
2021-10-11,90337.65407156944,93678.48877954483,118084.68287868648
2021-10-12,90242.88350081444,93169.50778055191,117678.59206271662
2021-10-13,92093.53734183311,93458.52906274796,118475.00774451088
2021-10-14,92417.30922007561,94407.86255598068,120132.48102111158
2021-10-15,92160.83804011345,94597.65700864792,121100.83508702341
2021-10-18,93441.75757098198,94462.58786153793,120223.76875554379
2021-10-19,93465.79530405998,94124.06740903854,120545.10431209358
2021-10-20,93919.51804423332,94407.11152601242,120600.18650557578
2021-10-21,94263.76401209831,94457.06390333176,120208.92842903537
2021-10-22,94189.24362635612,94890.22381925583,120756.04028223024
2021-10-25,91943.42329096794,94607.52250242233,121193.05603217165
2021-10-26,92452.82015681267,95490.63629865646,122419.2569776279
2021-10-27,92856.46921992302,95077.72477674484,122021.08707212574
2021-10-28,94780.18812251091,95938.16006040573,121947.43929635001
2021-10-29,94465.85199809074,95825.55982542038,121888.70013079364
2021-11-01,93930.3901450634,95807.5019068718,122801.73680377453
2021-11-02,94109.3958556652,95475.70128202438,123952.81808013063
2021-11-03,92012.8990790844,94409.34138822556,123995.78370846254
2021-11-04,92070.6149032116,94862.78332853317,124537.06109791253
2021-11-05,95501.2263572216,96315.88769865036,124729.0369576481
2021-11-08,95613.10938572884,95713.19205141068,124668.120300421
2021-11-09,95144.23095297813,95849.23294687271,124621.11834606533
2021-11-10,92984.74660515785,94716.4438920021,124833.68553818528
2021-11-11,92730.31015896797,94514.22689580917,124952.4005631737
2021-11-12,92446.94989323616,94521.25220346451,125037.55035070135
2021-11-15,92115.76708483696,94966.06789255142,125461.50873769746
2021-11-16,91551.8653576374,94785.34156560898,126232.37113744653
2021-11-17,91559.79382920265,95008.58289861679,126257.77267791187
2021-11-18,92333.42588925362,95105.9241862297,126029.36366485657
2021-11-19,93560.0361521244,95326.38203573227,125549.53402816309
2021-11-22,93512.76829457283,95236.52482748032,125205.52069250608
2021-11-23,94179.7681953907,95744.7169585228,123817.2445656219
2021-11-24,94285.75274586678,96105.51254415512,123361.89084575673
2021-11-25,94332.25663495064,96263.43576002121,123669.47861517296
2021-11-26,90451.71314358711,95596.67817640305,118534.52079212443
2021-11-29,89510.81515431404,94962.16768312454,118719.58482289824
2021-11-30,88434.83914494514,93071.09684038162,117315.45928799966
2021-12-01,92963.43529629707,96210.34093999863,120209.78576896146
2021-12-02,91239.41841435432,95200.64149522781,118581.68207513895
2021-12-03,88801.3085911274,94303.36244535446,117858.1402870632
2021-12-06,92539.86427426338,97991.40805006027,119495.95544199554
2021-12-07,96416.11876416206,98789.94024801254,122861.17398059818
2021-12-08,97283.59140133858,98302.4179930687,121875.65035492736
2021-12-09,96261.17858242989,97696.828561306,121504.05040005529
2021-12-10,96462.96798157692,97587.60714101791,121380.13063887834
2021-12-13,96427.29799103737,97507.41777563095,121367.77887427929
2021-12-14,96846.36787343025,98050.3542933464,120061.31422016626
2021-12-15,96584.44912552834,97662.38823270798,120238.37388260345
2021-12-16,96259.43958306313,97224.67401075363,121481.8354327666
2021-12-17,96545.91349244118,97518.10415410995,120668.32606200328
2021-12-20,96461.73003411293,97433.1352725029,118399.56941809304
2021-12-21,96229.97064995766,96880.21071958542,120013.77358320216
2021-12-22,96496.90356659889,96893.4232840538,121148.29985319762
2021-12-23,96562.36604332924,96863.6979022026,122413.43010096201
2021-12-24,96582.768730402,96863.6979022026,122413.43010096201
2021-12-27,96394.72183251381,96807.42673826218,123026.73163128343
2021-12-28,95443.30046868324,96346.85770750046,124024.6828923432
2021-12-29,96481.59328007698,97141.1678185463,123158.80750237685
2021-12-30,96180.0287873745,97029.41772413254,123412.16283115797
2021-12-31,96220.83628249168,97029.41772413254,123412.16283115797
2022-01-03,93617.94413495064,95503.8978228569,124467.76071839927
2022-01-04,90834.18971657753,94816.74245786667,125492.35780087908
2022-01-05,89674.81533408165,94038.48594331741,126417.97385082878
2022-01-06,89406.5840818882,94043.50963544846,124710.9341871731
2022-01-07,89149.82084202766,94431.26203870773,123900.68726037633
2022-01-10,89141.90345215797,94603.41194677353,122506.34905737752
2022-01-11,87756.42329525948,94253.49061250687,123854.61092965768
2022-01-12,88040.74424481392,94160.11991739273,124386.88245634413
2022-01-13,85797.57964158058,93713.74655199051,124552.12903679073
2022-01-14,84807.67383599281,93057.47045373917,123399.5758671102
2022-01-17,85397.17774128914,92951.59419965744,123791.75956728765
2022-01-18,85507.80936074257,92552.8455119133,122539.67909538954
2022-01-19,87043.44486832619,93195.12222146988,122828.38262519457
2022-01-20,86768.22175812721,92973.54445028305,123625.57977612503
2022-01-21,86590.31502366066,92947.80733251572,121229.17811525274
2022-01-24,85567.03773331642,92979.39159154892,116624.00325698128
2022-01-25,86291.36135315895,94171.9263625145,117499.90117829612
2022-01-26,89766.41093277931,95544.07525777817,120106.60908174873
2022-01-27,88882.9759542942,95753.00218343735,120610.67184874279
2022-01-28,86462.84444260597,95248.8948302269,119015.51125190368
2022-01-31,88120.37466645241,95245.04032278061,120198.36721507844
