max_hold_h,tp_mode,tp_r,stop_atr,be,max_concurrent,n_trades,n_skipped,win_rate,profit_factor,sharpe,cagr,max_drawdown,final_equity,total_return
24,atr,2.0,0.5,1.0,1.0,291,1520,0.20618556701030927,0.4393466676559168,-2.933347622108366,-0.7812379468751587,-0.8931720659723253,11770.752818520927,-0.8822924718147908
24,atr,2.0,0.5,1.0,2.0,461,1350,0.23427331887201736,0.4855033123641389,-2.5481017329355637,-0.8631471414258824,-0.9459484047121792,6012.839171883486,-0.9398716082811651
24,atr,2.0,0.5,1.0,3.0,613,1198,0.24306688417618272,0.49814740399790003,-2.4326439182551245,-0.9166490642410482,-0.973694420506549,2957.36538868548,-0.9704263461131452
24,atr,2.0,0.5,1.0,4.0,752,1059,0.2526595744680851,0.5311942502553346,-2.3425268016108967,-0.9482609602568973,-0.9868395351646425,1508.3385234436093,-0.9849166147655639
24,atr,2.0,0.5,1.0,5.0,882,929,0.25736961451247165,0.5485658570169634,-2.3139520115251533,-0.9683713797322427,-0.9935606495830602,739.5363629669201,-0.9926046363703308
24,atr,2.0,0.5,1.0,6.0,1014,797,0.2534516765285996,0.5361626166497796,-2.4067457593351986,-0.9838585031377799,-0.997575910465313,278.9305677995863,-0.9972106943220042
24,atr,2.0,0.5,1.0,8.0,1225,586,0.25142857142857145,0.5479370114812003,-2.4344226415147063,-0.9944209441928052,-0.9994818629717347,60.60806461968668,-0.9993939193538032
24,atr,2.0,0.5,1.0,12.0,1478,333,0.2564276048714479,0.6035681698650662,-2.391265026292771,-0.9982730879206714,-0.9999056458862157,11.93398960822435,-0.9998806601039177
24,atr,2.0,0.5,1.0,,1811,0,0.27112092766427387,0.6199813098603764,-2.0871978386348,-0.9995430571319694,-0.9999863181763516,1.7649037720290535,-0.9999823509622797
24,atr,2.0,1.0,,1.0,148,1663,0.2635135135135135,0.508430293434668,-1.9375486679016487,-0.46326483353580505,-0.6023127675401163,42439.498142445045,-0.5756050185755495
24,atr,2.0,1.0,,2.0,258,1553,0.3062015503875969,0.6198770165157839,-1.6014395371027632,-0.566354978139356,-0.708247983246526,32445.61616344496,-0.6755438383655503
24,atr,2.0,1.0,,3.0,362,1449,0.3287292817679558,0.6729949959819962,-1.3376618593333487,-0.6311813538980029,-0.7693888690599282,26278.009781114317,-0.7372199021888568
24,atr,2.0,1.0,,4.0,462,1349,0.3246753246753247,0.6663636450117709,-1.4173600916027054,-0.7359436987736534,-0.8580563179471924,16516.920035867428,-0.8348307996413258
24,atr,2.0,1.0,,5.0,562,1249,0.3220640569395018,0.6599087498668595,-1.5089981454823396,-0.8146552969890319,-0.9151090569758993,10003.399196388344,-0.8999660080361166
24,atr,2.0,1.0,,6.0,657,1154,0.3211567732115677,0.6606606687878168,-1.5117211526118124,-0.8659535241440843,-0.9469756478818063,6284.819016877285,-0.9371518098312271
24,atr,2.0,1.0,,8.0,829,982,0.31363088057901084,0.6396616246897366,-1.5718804344666315,-0.9348064657801771,-0.9813874343645169,2255.2406400344616,-0.9774475935996554
24,atr,2.0,1.0,,12.0,1110,701,0.3054054054054054,0.622842176818448,-1.6990477663100143,-0.9826518922731101,-0.997278826040875,355.99887093509574,-0.9964400112906491
24,atr,2.0,1.0,,,1811,0,0.32357813362782994,0.678289407920622,-1.3615565167637047,-0.9994631484795111,-0.999982520238064,2.389201204851423,-0.9999761079879514
24,atr,2.0,1.0,0.5,1.0,206,1605,0.1553398058252427,0.37047860151753415,-2.654572132874491,-0.6113246548706857,-0.751138927198473,26557.400325776543,-0.7344259967422346
24,atr,2.0,1.0,0.5,2.0,372,1439,0.1827956989247312,0.4491582500965381,-2.4888798132758563,-0.7555700635382373,-0.8731179752311709,13870.1729916976,-0.8612982700830241
24,atr,2.0,1.0,0.5,3.0,512,1299,0.197265625,0.4977848203714758,-2.21560653103092,-0.8132920219516103,-0.9142006798694202,9521.07796937821,-0.9047892203062179
24,atr,2.0,1.0,0.5,4.0,629,1182,0.20190779014308427,0.508331789071202,-2.105081341790528,-0.8657954843372375,-0.9468848276134351,6022.315091525125,-0.9397768490847488
24,atr,2.0,1.0,0.5,5.0,736,1075,0.20923913043478262,0.5212643944184084,-2.035324822204017,-0.902208622983754,-0.9664598677212892,3836.2179520940117,-0.9616378204790599
24,atr,2.0,1.0,0.5,6.0,840,971,0.21428571428571427,0.5301685464181853,-1.9489115372715329,-0.9251222412160802,-0.977240406336666,2611.856680687814,-0.9738814331931218
24,atr,2.0,1.0,0.5,8.0,1025,786,0.22048780487804878,0.5621996212078495,-1.8574910407212109,-0.9565581235830193,-0.9896781542849177,1217.5815236733736,-0.9878241847632663
24,atr,2.0,1.0,0.5,12.0,1294,517,0.22642967542503864,0.5875067566979706,-1.8221625177324938,-0.9827863231438766,-0.9973093978254512,340.0452270444012,-0.996599547729556
24,atr,2.0,1.0,0.5,,1811,0,0.2473771397018222,0.6555264928517038,-1.4948295869264405,-0.9955183313394622,-0.9996189088851265,49.732487608622385,-0.9995026751239138
24,atr,2.0,1.0,1.0,1.0,173,1638,0.19653179190751446,0.4291681656171603,-2.3169638598351465,-0.5419124855312734,-0.6840626310282518,33715.4987367064,-0.6628450126329359
24,atr,2.0,1.0,1.0,2.0,312,1499,0.2403846153846154,0.5294800586209166,-2.0143239133161726,-0.6708645671214633,-0.8045313466431289,21737.984776850742,-0.7826201522314926
24,atr,2.0,1.0,1.0,3.0,424,1387,0.2617924528301887,0.5920734092884106,-1.7310840400449288,-0.7232793198844321,-0.8480625355497844,17313.18935328417,-0.8268681064671582
24,atr,2.0,1.0,1.0,4.0,526,1285,0.26425855513307983,0.5879128916667744,-1.722770353954532,-0.803941600470569,-0.9078899297478162,10718.156967968824,-0.8928184303203117
24,atr,2.0,1.0,1.0,5.0,628,1183,0.2659235668789809,0.5847510143458793,-1.7645626090572404,-0.8625623914459214,-0.9450162978017687,6479.182617020641,-0.9352081738297936
24,atr,2.0,1.0,1.0,6.0,725,1086,0.2675862068965517,0.5866496456089257,-1.7380969741427763,-0.9018928162246733,-0.9663024393123193,3994.071813649657,-0.9600592818635034
24,atr,2.0,1.0,1.0,8.0,908,903,0.2654185022026432,0.578930832847067,-1.732099949048074,-0.9503831106134251,-0.9874804077939456,1516.9694330547193,-0.9848303056694528
24,atr,2.0,1.0,1.0,12.0,1176,635,0.2653061224489796,0.5907529567472318,-1.7794599651099596,-0.98429345814668,-0.9976446535769238,308.13931041209605,-0.9969186068958791
24,atr,2.0,1.0,1.0,,1811,0,0.28823854224185536,0.6733089074413742,-1.453608878240775,-0.998561156477353,-0.9999268210726213,10.002377727069831,-0.9998999762227293
24,atr,2.0,1.5,,1.0,117,1694,0.2905982905982906,0.5643861631837231,-1.9103800336687156,-0.3316183247866017,-0.45580643435834967,58660.21851449985,-0.4133978148550015
24,atr,2.0,1.5,,2.0,216,1595,0.3101851851851852,0.6287580693873083,-1.648033137019281,-0.4616754002807214,-0.6025722456298519,43644.24071258237,-0.5635575928741763
24,atr,2.0,1.5,,3.0,299,1512,0.3177257525083612,0.6307200392466268,-1.5660011940780354,-0.5658427763484498,-0.7091896319326972,32554.369117193542,-0.6744563088280646
24,atr,2.0,1.5,,4.0,386,1425,0.3238341968911917,0.6427299033698974,-1.5320302329728193,-0.6545487196950971,-0.7913366255951128,23869.78181605405,-0.7613021818394595
24,atr,2.0,1.5,,5.0,462,1349,0.3268398268398268,0.6442001898351154,-1.5642215793233591,-0.7298787952998136,-0.8540207637711633,17053.083573766147,-0.8294691642623385
24,atr,2.0,1.5,,6.0,543,1268,0.3259668508287293,0.6613794158773307,-1.5326762698275251,-0.783595868510004,-0.8942119092512831,12607.93072738501,-0.8739206927261499
24,atr,2.0,1.5,,8.0,677,1134,0.32348596750369274,0.6567749876164786,-1.4538214348571856,-0.8627426910045453,-0.9453918586723321,6632.331303330608,-0.9336766869666939
24,atr,2.0,1.5,,12.0,909,902,0.3256325632563256,0.652394923378128,-1.3572405512297228,-0.9431528779415577,-0.9848208743387873,1972.9098509063392,-0.9802709014909367
24,atr,2.0,1.5,,,1811,0,0.34732192159028163,0.6327578501647454,-0.8008996904794682,-0.9992877272931799,-0.9999737742524656,3.799634840300509,-0.999962003651597
24,atr,2.0,1.5,0.5,1.0,154,1657,0.16883116883116883,0.4577032115418092,-2.313430599459145,-0.418579559331256,-0.5555380088781681,47909.85995921322,-0.5209014004078678
24,atr,2.0,1.5,0.5,2.0,280,1531,0.17857142857142858,0.48547155255639945,-2.251053545520522,-0.5876250797039916,-0.7301376986691817,29347.73438258835,-0.7065226561741165
24,atr,2.0,1.5,0.5,3.0,387,1424,0.18604651162790697,0.494807798247294,-2.11533949497329,-0.6840339153151148,-0.8166960671301271,20272.70251697479,-0.7972729748302521
24,atr,2.0,1.5,0.5,4.0,486,1325,0.1934156378600823,0.5010746150578489,-1.993573675504613,-0.7517297120132581,-0.8708528980699999,14599.590499949409,-0.8540040950005059
24,atr,2.0,1.5,0.5,5.0,583,1228,0.19725557461406518,0.5023942151686182,-1.981003324585973,-0.8165494141775785,-0.9167788698783426,9609.630126887,-0.90390369873113
24,atr,2.0,1.5,0.5,6.0,677,1134,0.2038404726735598,0.5284174505868013,-1.89842616718287,-0.8539167417122702,-0.9402186060748172,7044.249859858117,-0.9295575014014188
24,atr,2.0,1.5,0.5,8.0,838,973,0.2016706443914081,0.5094572396947225,-1.8449549066448026,-0.9157173246410445,-0.9731065063670811,3246.103897310883,-0.9675389610268912
24,atr,2.0,1.5,0.5,12.0,1093,718,0.21225983531564502,0.5343851677486553,-1.6498127554395219,-0.9612857243034623,-0.9913116886637597,1124.4134337237388,-0.9887558656627626
24,atr,2.0,1.5,0.5,,1811,0,0.2390944229707344,0.5926145350106691,-1.1162885852395585,-0.9943972864991157,-0.9994755535120339,73.38144209635622,-0.9992661855790365
24,atr,2.0,1.5,1.0,1.0,123,1688,0.22764227642276422,0.4764692909495846,-2.2031242187288442,-0.38327315665402895,-0.5158061244588088,52192.67616503213,-0.47807323834967874
24,atr,2.0,1.5,1.0,2.0,228,1583,0.2543859649122807,0.5529639717345616,-1.9443653950245516,-0.5162793965755006,-0.659751969379522,37364.94692957871,-0.6263505307042129
24,atr,2.0,1.5,1.0,3.0,324,1487,0.25617283950617287,0.5577921348112367,-1.8812192883100365,-0.6206548090780528,-0.7609535590109122,26759.727061413374,-0.7324027293858663
24,atr,2.0,1.5,1.0,4.0,412,1399,0.2621359223300971,0.5591230137190214,-1.8649270944822394,-0.7093992462704432,-0.8376744666029328,18569.023320040003,-0.8143097667996
24,atr,2.0,1.5,1.0,5.0,501,1310,0.2654690618762475,0.5631873513770319,-1.875255072461317,-0.7824338261375402,-0.8933858705489471,12454.508645483536,-0.8754549135451646
24,atr,2.0,1.5,1.0,6.0,582,1229,0.26804123711340205,0.5742178035974412,-1.801529063880449,-0.8300339087281288,-0.9255135491834605,8877.369894636204,-0.911226301053638
24,atr,2.0,1.5,1.0,8.0,730,1081,0.26438356164383564,0.5671222591601013,-1.7126263057434306,-0.8982431820497323,-0.9646419266558396,4294.349724500122,-0.9570565027549988
24,atr,2.0,1.5,1.0,12.0,971,840,0.2729145211122554,0.5881568564347016,-1.5272425574276725,-0.954935002969661,-0.9891670598389956,1408.0135335158136,-0.9859198646648418
24,atr,2.0,1.5,1.0,,1811,0,0.28989508558807286,0.6117977275012286,-1.1233226154177263,-0.9983555203075357,-0.99991159083706,12.808883150738218,-0.9998719111684926
24,atr,2.0,2.0,,1.0,90,1721,0.3111111111111111,0.658144697114185,-1.2872270872749383,-0.19736210424704248,-0.2896686071396214,75853.05547135798,-0.24146944528642023
24,atr,2.0,2.0,,2.0,170,1641,0.3352941176470588,0.710266936428299,-1.1117353660462888,-0.297882930552543,-0.42161899379819745,63726.88086464821,-0.36273119135351795
24,atr,2.0,2.0,,3.0,238,1573,0.35714285714285715,0.7633618379111997,-0.8685483907841455,-0.3426950770596948,-0.4768440894899465,59148.292174903305,-0.40851707825096695
24,atr,2.0,2.0,,4.0,306,1505,0.35294117647058826,0.7302994488130005,-0.9841181782585574,-0.4610490363687382,-0.6022257999913538,45151.70739211201,-0.5484829260788799
24,atr,2.0,2.0,,5.0,372,1439,0.3548387096774194,0.7229924102655287,-0.9763180535106758,-0.5419767264381039,-0.6846703029422646,36279.04025320981,-0.637209597467902
24,atr,2.0,2.0,,6.0,437,1374,0.3524027459954233,0.7065566231988537,-1.032622089989145,-0.6278016037827945,-0.7667152241312603,27398.654737411805,-0.7260134526258819
24,atr,2.0,2.0,,8.0,562,1249,0.34519572953736655,0.6936491926730948,-1.1146184418614888,-0.7590170457323216,-0.8759222096060806,15118.475133834207,-0.8488152486616579
24,atr,2.0,2.0,,12.0,770,1041,0.34285714285714286,0.682838648445591,-1.0621782539984264,-0.8832761316632677,-0.9567041950930049,5640.653783724923,-0.9435934621627508
24,atr,2.0,2.0,,,1811,0,0.3732744340143567,0.6028894756926473,-0.19937983081567154,-0.998976001346642,-0.9999554239978085,6.729388906517791,-0.9999327061109349
24,atr,2.0,2.0,0.5,1.0,114,1697,0.18421052631578946,0.5320863235211538,-1.7597425431929048,-0.26097640720545334,-0.36895597658002466,67280.4251150184,-0.32719574884981606
24,atr,2.0,2.0,0.5,2.0,222,1589,0.1891891891891892,0.5338511595501282,-1.7042067759422042,-0.42451150098735124,-0.560693993443895,47659.97040482131,-0.5234002959517869
24,atr,2.0,2.0,0.5,3.0,314,1497,0.19745222929936307,0.5396938239791053,-1.643978914716205,-0.5405894020035342,-0.6832821632142513,34888.450588439104,-0.651115494115609
24,atr,2.0,2.0,0.5,4.0,396,1415,0.20707070707070707,0.561518336524784,-1.5286056702300594,-0.6070155720498356,-0.7475567199335458,28326.065286118243,-0.7167393471388176
24,atr,2.0,2.0,0.5,5.0,477,1334,0.21174004192872117,0.5610788751965641,-1.4894062292217098,-0.6776295820309253,-0.810665492903932,21623.119816022132,-0.7837688018397787
24,atr,2.0,2.0,0.5,6.0,551,1260,0.21415607985480944,0.555156168407262,-1.4821442326575414,-0.737301060861909,-0.8593571487331,16399.240651941796,-0.8360075934805821
24,atr,2.0,2.0,0.5,8.0,697,1114,0.2152080344332855,0.5471875052695692,-1.5292489944826508,-0.8371327797183452,-0.9297627341205768,8493.372495688198,-0.915066275043118
24,atr,2.0,2.0,0.5,12.0,940,871,0.21914893617021278,0.5348550910221453,-1.4336224220295206,-0.9243227941897152,-0.9769263877840028,2984.7463702640434,-0.9701525362973595
24,atr,2.0,2.0,0.5,,1811,0,0.24903368304803974,0.5806308965843843,-0.691745366903146,-0.9912177577940062,-0.9989893122326374,147.34449946089305,-0.9985265550053911
24,atr,2.0,2.0,1.0,1.0,92,1719,0.2608695652173913,0.5860609492102816,-1.575277560585902,-0.23230224366374974,-0.33489839412542466,71104.885696807,-0.2889511430319299
24,atr,2.0,2.0,1.0,2.0,175,1636,0.28,0.6568507196106362,-1.3204354047169264,-0.3352440038739162,-0.4653787186234213,58861.67039015684,-0.4113832960984316
24,atr,2.0,2.0,1.0,3.0,248,1563,0.2903225806451613,0.6927137248856875,-1.1311408605432076,-0.405781863528472,-0.5516438076250259,51085.4766604144,-0.489145233395856
24,atr,2.0,2.0,1.0,4.0,321,1490,0.2834890965732087,0.6689656209512086,-1.2065466028975427,-0.5125482772827655,-0.6637000468344019,39023.36746268579,-0.6097663253731421
24,atr,2.0,2.0,1.0,5.0,390,1421,0.28717948717948716,0.6625025948331804,-1.1859578332879446,-0.5918426319975556,-0.7411225506446937,30686.668091312025,-0.6931333190868798
24,atr,2.0,2.0,1.0,6.0,462,1349,0.2857142857142857,0.6435162326930381,-1.245340582427791,-0.676785371859572,-0.8111267496017851,22321.44300644071,-0.7767855699355929
24,atr,2.0,2.0,1.0,8.0,593,1218,0.28330522765598654,0.6329582983003451,-1.2951139255583841,-0.7927740840675314,-0.9003443958816658,12142.711181646679,-0.8785728881835332
24,atr,2.0,2.0,1.0,12.0,810,1001,0.28888888888888886,0.6283382003635646,-1.1892329168594167,-0.8953799998952202,-0.9630688841640491,4811.450872081667,-0.9518854912791833
24,atr,2.0,2.0,1.0,,1811,0,0.31143014908890115,0.5879274701560016,-0.5419201083354667,-0.9970738170361085,-0.9997951717432592,30.92177249836891,-0.9996907822750163
24,atr,2.0,3.0,,1.0,71,1740,0.38028169014084506,0.8336484557552647,-0.5881416650139726,-0.07186459351861252,-0.12522731382606644,91760.54214261437,-0.08239457857385624
24,atr,2.0,3.0,,2.0,132,1679,0.38636363636363635,0.812019193003829,-0.6218682055272335,-0.14405901737226157,-0.23148671576146462,83196.01249561948,-0.16803987504380524
24,atr,2.0,3.0,,3.0,185,1626,0.4,0.8308492312039534,-0.5411729300645006,-0.18251706386485422,-0.3069330635589417,79321.09143065882,-0.2067890856934118
24,atr,2.0,3.0,,4.0,239,1572,0.40585774058577406,0.8361357475388405,-0.4951298961163419,-0.22960080238269032,-0.38710459288819676,74326.480189233,-0.25673519810767
24,atr,2.0,3.0,,5.0,296,1515,0.40202702702702703,0.811131577962958,-0.5595787598250416,-0.3117204434560984,-0.46829959753064676,64411.340367686294,-0.355886596323137
24,atr,2.0,3.0,,6.0,352,1459,0.3977272727272727,0.8005518768828389,-0.5957424382780194,-0.383889070940421,-0.5378488185306607,56106.236211268486,-0.4389376378873151
24,atr,2.0,3.0,,8.0,455,1356,0.3868131868131868,0.7745084806927984,-0.6690826573607421,-0.5241125496193197,-0.6692946064923675,40057.771062601605,-0.599422289373984
24,atr,2.0,3.0,,12.0,646,1165,0.3761609907120743,0.7136474496643515,-0.8478615715577871,-0.7615104464681566,-0.8777712679138303,15806.998373266591,-0.8419300162673341
24,atr,2.0,3.0,,,234,1577,0.32905982905982906,0.4845600340050925,-0.6105382721381306,-1.0,-1.0079992106781215,-1203.4949276318491,-1.0120349492763185
24,atr,2.0,3.0,0.5,1.0,79,1732,0.25316455696202533,0.7381086114215443,-0.891306302326038,-0.10147399283241176,-0.16514692254795948,87539.77924021818,-0.12460220759781815
24,atr,2.0,3.0,0.5,2.0,150,1661,0.24,0.6883899695799075,-1.0659938171647363,-0.21478799177885843,-0.3100685046518675,73400.80793533078,-0.2659919206466922
24,atr,2.0,3.0,0.5,3.0,216,1595,0.22685185185185186,0.6383699368488156,-1.2330917512418136,-0.3245334422226037,-0.4455724149353024,60120.534965052095,-0.39879465034947903
24,atr,2.0,3.0,0.5,4.0,286,1525,0.23076923076923078,0.6371034107053248,-1.2055855649359073,-0.4066076103822174,-0.5406632986121273,50872.32037528327,-0.49127679624716725
24,atr,2.0,3.0,0.5,5.0,352,1459,0.23295454545454544,0.6111416959554088,-1.29647797120903,-0.5011004594628616,-0.6429533734960979,40363.566508432894,-0.5963643349156711
24,atr,2.0,3.0,0.5,6.0,417,1394,0.23741007194244604,0.608259014911466,-1.3050290171768195,-0.5746421474877924,-0.7167727790197844,32757.93869587443,-0.6724206130412558
24,atr,2.0,3.0,0.5,8.0,538,1273,0.241635687732342,0.6038910129277656,-1.293540536749813,-0.6853414186002339,-0.8171913585394643,21965.709363816302,-0.780342906361837
24,atr,2.0,3.0,0.5,12.0,742,1069,0.25067385444743934,0.6044348861439105,-1.196979724811993,-0.81993754448243,-0.9187327167084681,10509.736891350702,-0.8949026310864929
24,atr,2.0,3.0,0.5,,1811,0,0.2871341800110436,0.5249095327111726,-0.25520901726020084,-0.9856750592440962,-0.9979452783080097,309.13639276547076,-0.9969086360723453
24,atr,2.0,3.0,1.0,1.0,71,1740,0.352112676056338,0.8271306632625954,-0.6016632980502882,-0.07435328930737273,-0.12863196498159557,91403.4063509103,-0.08596593649089701
24,atr,2.0,3.0,1.0,2.0,134,1677,0.34328358208955223,0.7672847895152393,-0.7779344220707489,-0.17188621626518874,-0.2571946568672081,79296.73663048027,-0.2070326336951973
24,atr,2.0,3.0,1.0,3.0,188,1623,0.35106382978723405,0.7785503869338901,-0.7236670019423401,-0.2264742571131918,-0.33922963709684806,73202.48740263218,-0.26797512597367823
24,atr,2.0,3.0,1.0,4.0,245,1566,0.3551020408163265,0.7906051133003836,-0.6567977577812355,-0.27628284245415113,-0.41001042659483244,67875.93879133758,-0.32124061208662413
24,atr,2.0,3.0,1.0,5.0,304,1507,0.34868421052631576,0.7563805025223086,-0.7601403708002041,-0.3702626304188933,-0.5100920613395071,56609.925405140224,-0.43390074594859773
24,atr,2.0,3.0,1.0,6.0,362,1449,0.3453038674033149,0.7402105388755496,-0.8249128285008263,-0.45294144127596814,-0.5980543469023594,47209.76406833476,-0.5279023593166523
24,atr,2.0,3.0,1.0,8.0,468,1343,0.3418803418803419,0.7339556644250298,-0.8213754712607,-0.5680660687430529,-0.7153699537758158,34798.50004658936,-0.6520149995341065
24,atr,2.0,3.0,1.0,12.0,659,1152,0.34142640364188165,0.6998070838690494,-0.8917454062796969,-0.7640798896923469,-0.8796791950374448,15560.259325707586,-0.8443974067429241
