ticker,direction,entry_date,exit_date,entry_price,exit_price,shares,days_held,pnl_dollars,pnl_pct,reason
LIN,long,2020-09-21,2020-10-05,220.2629852294922,217.1683807373047,80.0,10,-247.568359375,-0.014049589353214428,max_holding
AMGN,short,2020-10-05,2020-10-08,214.12945556640625,200.81375122070312,86.0,3,1145.1505737304688,0.06218529959122617,mean_revert
EXC,short,2020-10-06,2020-10-08,21.62050437927246,22.871084213256836,855.0,2,-1069.2457580566406,-0.05784230617595137,stop_loss
TRI,short,2020-09-28,2020-10-12,71.8298110961914,74.40185546875,252.0,10,-648.1551818847656,-0.035807477888452496,stop_loss
FAST,short,2020-10-07,2020-10-12,19.871809005737305,20.486757278442383,922.0,3,-566.982307434082,-0.030945762035430837,stop_loss
ADI,short,2020-10-08,2020-10-12,109.14855194091797,114.38195037841797,169.0,2,-884.4443359375,-0.047947483905538525,stop_loss
FAST,short,2020-10-12,2020-10-14,20.486757278442383,19.329973220825195,867.0,2,1002.9317779541016,0.05646496621671003,mean_revert
EXC,short,2020-10-08,2020-10-16,22.871084213256836,24.482295989990234,701.0,6,-1129.4594554901123,-0.07044754685479611,stop_loss
MDLZ,short,2020-10-12,2020-10-20,50.572540283203125,49.132530212402344,351.0,6,505.4435348510742,0.028474149464053283,mean_revert
QCOM,short,2020-10-07,2020-10-21,108.88960266113281,113.7751693725586,149.0,10,-727.9494400024414,-0.04486715528414396,max_holding
TER,short,2020-10-09,2020-10-21,84.23294830322266,90.07347869873047,167.0,8,-975.3685760498047,-0.0693378364779897,stop_loss
MCHP,short,2020-10-08,2020-10-22,49.75765609741211,50.17683792114258,273.0,10,-114.43663787841797,-0.008424468847765326,max_holding
INTU,short,2020-10-12,2020-10-22,336.9288330078125,318.5813903808594,34.0,8,623.8130493164062,0.05445494961996231,mean_revert
CCEP,long,2020-10-19,2020-10-22,31.297710418701172,32.8015251159668,580.0,3,872.2125244140625,0.04804871273801095,mean_revert
KDP,short,2020-10-09,2020-10-23,25.292068481445312,25.257478713989258,717.0,10,24.80086326599121,0.0013676132294766765,max_holding
ADI,short,2020-10-12,2020-10-26,114.38195037841797,109.86506652832031,142.0,10,641.3975067138672,0.03948948094654906,max_holding
MSTR,short,2020-10-21,2020-10-28,18.104999542236328,16.21500015258789,451.0,5,852.3897247314453,0.10439102112316237,mean_revert
TER,short,2020-10-21,2020-10-28,90.07347869873047,83.68507385253906,108.0,5,689.9477233886719,0.07092437128534536,mean_revert
MDLZ,long,2020-10-26,2020-10-28,47.62354278564453,45.83000564575195,385.0,2,-690.5117988586426,-0.03766072482186721,stop_loss
LIN,long,2020-10-27,2020-10-28,208.28172302246094,200.37425231933594,87.0,1,-687.949951171875,-0.03796526449069304,stop_loss
WBD,long,2020-10-19,2020-11-02,20.200000762939453,21.1200008392334,742.0,10,682.6400566101074,0.04554455651218843,mean_revert
LIN,long,2020-10-28,2020-11-03,200.37425231933594,216.24462890625,90.0,4,1428.3338928222656,0.07920367214457016,mean_revert
TRI,long,2020-10-28,2020-11-03,69.97469329833984,73.80142211914062,258.0,4,987.2960357666016,0.05468732538041107,mean_revert
MCHP,long,2020-10-28,2020-11-04,45.72637939453125,50.53358840942383,324.0,5,1557.5357208251953,0.10512988516793673,mean_revert
INTU,long,2020-10-30,2020-11-04,302.1252136230469,329.3152770996094,50.0,3,1359.503173828125,0.08999600910663079,mean_revert
KDP,long,2020-10-29,2020-11-05,23.510820388793945,24.9029598236084,669.0,5,931.3412818908691,0.0592127119255266,mean_revert
CCEP,long,2020-10-28,2020-11-06,30.516721725463867,28.27345848083496,520.0,7,-1166.4968872070312,-0.07350931285509199,stop_loss
MCHP,short,2020-11-05,2020-11-09,52.79003143310547,56.41549301147461,300.0,2,-1087.6384735107422,-0.06867701116949053,stop_loss
MDLZ,long,2020-10-28,2020-11-10,45.83000564575195,49.227386474609375,379.0,9,1287.607334136963,0.07413005477498408,mean_revert
PEP,long,2020-10-28,2020-11-10,111.99335479736328,118.29545593261719,161.0,9,1014.6382827758789,0.05627209888173008,mean_revert
ADI,short,2020-11-05,2020-11-11,118.27297973632812,124.60385131835938,164.0,4,-1038.262939453125,-0.053527623943735746,stop_loss
TER,short,2020-11-04,2020-11-13,93.77151489257812,100.0718765258789,174.0,7,-1096.262924194336,-0.06718843820021772,stop_loss
TRI,short,2020-11-06,2020-11-16,77.9059829711914,73.48776245117188,224.0,6,989.681396484375,0.056712210686736736,mean_revert
